autocorr,p_value,var_norm,q_value,feature_type,clone,feature
-0.001971817218109263,0.36507260093324884,3.19501048671606e-05,0.390250021687266,expression,M1-T2,Ptpro
0.03146375160607207,1.2714297614735415e-08,3.19501048671606e-05,3.58312023687998e-08,expression,M1-T2,Rassf4
-0.0002092633205208878,0.4867931394522665,3.19501048671606e-05,0.4867931394522665,expression,M1-T2,Retnlg
0.03802451124418956,8.424705377763075e-12,3.19501048671606e-05,3.072539608360651e-11,expression,M1-T2,Robo4
0.348474652231994,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Sdc1
0.06806011552446582,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Shank3
0.005512829406021798,0.16373776130243545,3.19501048671606e-05,0.1990537490343333,expression,M1-T2,Siglech
0.02343401345355482,1.6643248546333034e-05,3.19501048671606e-05,3.4979030843140614e-05,expression,M1-T2,Skap1
0.02514862186066827,4.232532507031372e-06,3.19501048671606e-05,9.542436924943458e-06,expression,M1-T2,Slc7a2
0.1205486781858108,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Slc8a1
0.02364388083755256,1.4141978389781151e-05,3.19501048671606e-05,3.0234574488497635e-05,expression,M1-T2,Sox17
0.0051059522279673815,0.18214288569991344,3.19501048671606e-05,0.21927881385232295,expression,M1-T2,Stxbp6
0.013354021186887466,0.00898020474907324,3.19501048671606e-05,0.014095511251709896,expression,M1-T2,Themis
0.019923461530650968,0.0002088317591095734,3.19501048671606e-05,0.0004110339385648747,expression,M1-T2,Tmem252
0.6503661467053011,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Tmprss11e
0.096358137647864,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Tppp3
-0.010071413074125998,0.037712625086196876,3.19501048671606e-05,0.05314051716691378,expression,M1-T2,Trdc
0.015071297264154512,0.003789799883354039,3.19501048671606e-05,0.00661880543008311,expression,M1-T2,Tspan7
0.010214634071557233,0.035068129674376,3.19501048671606e-05,0.04998216183474281,expression,M1-T2,Vcan
0.4828595100578538,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Wnt7b
0.005612023763366874,0.1594404201593982,3.19501048671606e-05,0.1957486346511423,expression,M1-T2,Xcr1
0.6123842334835398,0.0,3.19501048671606e-05,0.0,expression,M1-T2,Zbtb7b
-0.011104318789035892,0.14294335291844823,0.00010779617194408322,0.22724327899855873,expression,M1-T4,Aldob
0.0016774031828771826,0.4349067095602055,0.00010779617194408322,0.4649002757367714,expression,M1-T4,Alox15
0.31310403731097436,0.0,0.00010779617194408322,0.0,expression,M1-T4,Ankrd1
-0.016050340085506525,0.061346340103511435,0.00010779617194408322,0.1188585339505534,expression,M1-T4,Apoa5
0.0824225574806767,9.992007221626409e-16,0.00010779617194408322,6.88338275267597e-15,expression,M1-T4,Arg1
0.012887885073407525,0.10681530828708863,0.00010779617194408322,0.18143970174793136,expression,M1-T4,Arhgef37
0.005140016460532007,0.3094533384922039,0.00010779617194408322,0.3875981209397302,expression,M1-T4,Asprv1
-0.01611874379463082,0.06055182519592789,0.00010779617194408322,0.1188585339505534,expression,M1-T4,Azgp1
-0.003736199523841157,0.360350925856895,0.00010779617194408322,0.42136267089960266,expression,M1-T4,Batf3
0.0035062438681155734,0.3669124254442043,0.00010779617194408322,0.42136267089960266,expression,M1-T4,Bcl11b
0.05334960783879623,1.3681882982119475e-07,0.00010779617194408322,5.65517829927605e-07,expression,M1-T4,C1qa
0.07289266445112083,1.0852430065710905e-12,0.00010779617194408322,6.728506640740761e-12,expression,M1-T4,C1qb
0.052790762651849184,1.8195437589962893e-07,0.00010779617194408322,7.278175035985157e-07,expression,M1-T4,C1qc
0.16750312644606255,0.0,0.00010779617194408322,0.0,expression,M1-T4,Camk4
0.009067110426814861,0.190612246055485,0.00010779617194408322,0.28824290866927,expression,M1-T4,Ccl24
0.04420498918501042,1.0222193546738367e-05,0.00010779617194408322,3.5209777772098816e-05,expression,M1-T4,Ccr2
-0.0025008896923531623,0.4057308105062057,0.00010779617194408322,0.4452267301130045,expression,M1-T4,Ccr4
0.004237221781568428,0.3407390684764725,0.00010779617194408322,0.4142318087361038,expression,M1-T4,Ccr9
0.014251730431951956,0.084565088021473,0.00010779617194408322,0.1498010130666093,expression,M1-T4,Cd200r3
0.02249767811121756,0.015032970233637588,0.00010779617194408322,0.03452015386983446,expression,M1-T4,Cd22
