sample,cellBC,detection_rate,centroid_z,n_layers,volume
M1-1,M1-1-82666,0.7692307692307693,-5.5270100065679895,16,1422.4054415999815
M1-1,M1-1-82716,0.6153846153846154,-6.552318165532065,13,766.8998160000053
M1-1,M1-1-82723,0.5384615384615384,-6.710600694915202,13,880.9692851431281
M1-1,M1-1-82728,0.3076923076923077,-7.466909439386669,11,573.4575119999978
M1-1,M1-1-82731,0.5384615384615384,-6.117208927130963,14,817.5135551999953
M1-1,M1-1-82734,0.6153846153846154,-5.35760426465975,16,1051.5127967999863
M1-1,M1-1-82753,0.6153846153846154,-4.276839085777748,15,1187.8016927999963
M1-1,M1-1-82761,0.23076923076923078,-8.956868860127859,9,352.42769759999504
M1-1,M1-1-82767,0.23076923076923078,-10.035232136977283,6,333.7978848000026
M1-1,M1-1-82789,0.7692307692307693,3.147289042423249,20,1304.4715823999973
M1-1,M1-1-82797,0.46153846153846156,-9.80192625206385,6,399.41439360000186
M1-1,M1-1-82817,0.7692307692307693,-6.898288508557454,12,1213.7405471999898
M1-1,M1-1-82827,0.6153846153846154,-9.189919649379108,8,451.4020128000012
M1-1,M1-1-82828,0.6153846153846154,-1.6689400423442815,20,1219.9504848000151
M1-1,M1-1-82833,0.5384615384615384,-2.8788028126690053,20,1828.7991456000148
M1-1,M1-1-82835,0.5384615384615384,2.5591614906833016,12,849.3875712000067
M1-1,M1-1-82842,0.9230769230769231,-3.8795925995141234,20,1176.2611007999883
M1-1,M1-1-82843,0.38461538461538464,-7.499739407393118,13,1138.7816543999847
M1-1,M1-1-82844,0.38461538461538464,-6.270399020535412,13,987.4899888000008
M1-1,M1-1-82847,0.7692307692307693,-3.2600696864112035,20,1261.7713919999912
M1-1,M1-1-82851,0.23076923076923078,-9.818134490238608,7,380.0152080000004
M1-1,M1-1-82857,0.46153846153846156,-7.796519314655765,12,1222.0387823999918
M1-1,M1-1-82859,0.46153846153846156,-6.879905493207298,17,465.1957679999968
M1-1,M1-1-82863,0.5384615384615384,-1.2918590522479934,20,497.5094256000048
M1-1,M1-1-82866,0.15384615384615385,-6.390024135156836,12,546.4745088000093
M1-1,M1-1-82867,0.9230769230769231,-2.395689122373329,20,1422.680217600004
M1-1,M1-1-82869,0.8461538461538461,-4.624327962826266,17,1265.4533903999968
M1-1,M1-1-82876,0.5384615384615384,-8.925040085515752,10,822.5694335999946
M1-1,M1-1-82885,0.7692307692307693,-3.990387667195641,18,1212.0369359999972
M1-1,M1-1-82890,0.3076923076923077,-8.663104890330322,10,643.9100783999991
M1-1,M1-1-82891,0.8461538461538461,-3.3275247309489955,20,2022.1315392000045
M1-1,M1-1-82893,0.6923076923076923,-4.493634254376725,15,1302.713015999993
M1-1,M1-1-82894,0.46153846153846156,-8.354133001864518,9,884.2291679999979
M1-1,M1-1-82895,0.5384615384615384,-7.456084636696421,12,909.6395407094724
M1-1,M1-1-82900,0.7692307692307693,2.63736152789074,20,1959.537566400008
M1-1,M1-1-82901,0.7692307692307693,-4.23488609316556,15,1131.3627024000032
M1-1,M1-1-82905,0.7692307692307693,-6.467038520983492,14,1057.453768589191
M1-1,M1-1-82907,1.0,-1.1845067873303128,20,1821.764880000023
M1-1,M1-1-82912,0.6923076923076923,-4.950506666666672,16,1854.7380000000144
M1-1,M1-1-82913,0.7692307692307693,2.081790062520561,20,2505.1327920000213
M1-1,M1-1-82920,0.6923076923076923,-4.416535925694203,16,1141.9141008000029
M1-1,M1-1-82923,0.7692307692307693,-0.889106577299793,20,1492.253500800011
M1-1,M1-1-82930,0.46153846153846156,-7.529715278706062,12,822.2397023999996
M1-1,M1-1-82935,0.7692307692307693,-6.777787756323921,12,1101.467073600014
M1-1,M1-1-82937,0.6923076923076923,-3.7510907621869296,17,1224.291945600009
M1-1,M1-1-82938,0.3076923076923077,-9.448698481561818,7,405.3495552000017
M1-1,M1-1-82939,0.23076923076923078,-8.12710280373833,10,493.9373375999973
M1-1,M1-1-82943,0.38461538461538464,-6.33246806970373,10,1062.7786127999868
M1-1,M1-1-82945,0.9230769230769231,-0.915842671940225,18,2250.910036799988
M1-1,M1-1-82949,0.7692307692307693,-4.0526900584795325,14,1127.680703999996
M1-1,M1-1-82950,0.46153846153846156,-7.669070704869802,11,504.4337807999988
M1-1,M1-1-82956,0.6153846153846154,-6.161671579294043,14,1143.1249338420143
M1-1,M1-1-82957,0.7692307692307693,-5.593992817499204,14,1009.9666655999982
M1-1,M1-1-82996,0.6923076923076923,3.2291579306646208,19,1127.0761967999945
M1-1,M1-1-82997,0.6153846153846154,-0.2116774347930256,19,1377.9466848000106
M1-1,M1-1-83000,0.8461538461538461,0.6218903850542269,19,1685.530939199974
M1-1,M1-1-83019,0.6923076923076923,2.6021118012422337,18,1592.6016959999986
M1-1,M1-1-83023,0.6923076923076923,2.483582922889789,18,2755.948324799988
M1-1,M1-1-83025,0.6153846153846154,-0.2026774982384813,18,1325.9041104000069
M1-1,M1-1-83026,0.6153846153846154,-1.107587095495307,16,1108.9409807999891
M1-1,M1-1-83027,0.6923076923076923,3.0542702238445725,18,1023.7604208000012
M1-1,M1-1-83029,0.38461538461538464,-1.2289225691579448,15,1265.4533904000025
M1-1,M1-1-83047,0.8461538461538461,4.488682438037083,17,1656.2947727999974
M1-1,M1-1-83048,0.9230769230769231,4.761396376491396,17,1243.6361759999943
M1-1,M1-1-83050,1.0,3.2472632698900865,17,1859.4641471999944
M1-1,M1-1-83051,0.6153846153846154,2.980857234933958,17,852.6299279999988
M1-1,M1-1-83055,0.6923076923076923,2.346438883541868,17,1370.36286720002
M1-1,M1-1-83056,0.5384615384615384,2.5607910208444813,17,1028.2117920000003
M1-1,M1-1-83057,0.46153846153846156,1.1992649160778963,17,1345.687982399984
M1-1,M1-1-83058,0.7692307692307693,2.567209803184852,15,1232.9957950026396
M1-1,M1-1-83066,0.7692307692307693,2.183591222668292,16,1409.985566400008
M1-1,M1-1-83081,0.5384615384615384,5.079693260581044,16,745.3024224000045
M1-1,M1-1-83082,0.6923076923076923,2.8549962227868835,16,1600.4053344000051
M1-1,M1-1-83083,0.7692307692307693,4.188803108543414,14,1074.868756799998
M1-1,M1-1-83100,0.6923076923076923,2.932899767104649,15,1250.6154864000182
M1-1,M1-1-83101,0.6153846153846154,3.115219756824517,15,1161.5880624000029
M1-1,M1-1-83105,0.6153846153846154,4.492591778412828,14,1499.9472288000095
M1-1,M1-1-83108,0.5384615384615384,4.707398568019121,15,690.7868640000154
M1-1,M1-1-83109,0.38461538461538464,4.494872754491037,15,1762.0835328000246
M1-1,M1-1-83124,0.46153846153846156,4.043623901387447,14,994.1945232000046
M1-1,M1-1-83126,0.7692307692307693,4.1644053831365095,14,2000.9188319999928
M1-1,M1-1-83133,0.5384615384615384,4.267284576393917,14,1138.396968000007
M1-1,M1-1-83134,0.8461538461538461,5.052513739059645,14,1619.9693855999822
M1-1,M1-1-83166,0.8461538461538461,5.024161330402346,13,1149.9925151999812
M1-1,M1-1-83167,0.5384615384615384,5.47762116845692,13,1048.8199920000138
M1-1,M1-1-83170,0.38461538461538464,5.460587937967968,12,1184.5939517005525
M1-1,M1-1-83171,0.6153846153846154,5.51498985213104,12,947.7024239999952
M1-1,M1-1-83193,0.38461538461538464,5.55133035766044,11,948.0321552000042
M1-1,M1-1-83228,0.38461538461538464,4.38985191637632,11,504.7085567999999
M1-1,M1-1-83232,0.46153846153846156,6.743541574733646,11,871.7543376000059
M1-1,M1-1-83234,0.3076923076923077,6.08812346231273,11,737.114097599996
M1-1,M1-1-83268,0.3076923076923077,6.987030175903728,9,859.7864175822409
M1-1,M1-1-83285,0.46153846153846156,7.311772011242579,9,840.7596048000037
M1-1,M1-1-83287,0.3076923076923077,7.286331131420687,9,648.7692565544643
M1-1,M1-1-83307,0.46153846153846156,7.777398469688037,8,560.2133087999937
M1-1,M1-1-83314,0.23076923076923078,8.436154553817847,7,238.9452095999982
M1-1,M1-1-83361,0.5384615384615384,6.087098210748582,12,1283.1771883851738
M1-1,M1-1-83418,0.9230769230769231,-8.068275855723112,9,1022.0166030136322
M1-1,M1-1-83424,0.6923076923076923,-5.651475772900303,15,1362.9031591674016
M1-1,M1-1-83434,1.0,0.0276995705159151,20,2262.8963760549896
M1-1,M1-1-83445,0.46153846153846156,-7.131302937466239,11,914.8392144000088
M1-1,M1-1-83450,0.46153846153846156,-3.480136061767704,15,1017.8252592000096
M1-1,M1-1-83458,0.5384615384615384,-5.93093753303034,13,1039.86229439999
M1-1,M1-1-83460,0.38461538461538464,-6.82227866473153,13,605.8261247999988
M1-1,M1-1-83462,0.6153846153846154,-4.496757120430613,16,1225.2261839999956
M1-1,M1-1-83464,0.9230769230769231,-5.714021549213743,15,1509.7292544000109
M1-1,M1-1-83470,0.6153846153846154,-6.721372821554602,13,1027.9919711999962
M1-1,M1-1-83474,0.38461538461538464,-8.016917084028933,10,592.5269664000012
M1-1,M1-1-83475,0.3076923076923077,-7.499803687194181,11,801.3521039999873
M1-1,M1-1-83479,0.7692307692307693,-5.403400695774506,16,1405.9188815999853
M1-1,M1-1-83484,0.9230769230769231,-5.702033866823526,13,1775.2178256000063
M1-1,M1-1-83487,0.7692307692307693,-3.1941699186609687,17,1168.8421488000104
M1-1,M1-1-83491,0.7692307692307693,-5.21768927524515,15,1087.3435872000011
M1-1,M1-1-83509,0.8461538461538461,-5.947183652082732,14,1048.819992000011
M1-1,M1-1-83510,0.46153846153846156,-7.966814551907678,10,371.60706239999786
M1-1,M1-1-83514,0.6923076923076923,-5.911077598025757,12,801.6864576000073
M1-1,M1-1-83539,0.8461538461538461,0.5290493946979039,20,1075.857950400007
M1-1,M1-1-83546,0.6923076923076923,-5.861482965931828,13,959.7925680000016
M1-1,M1-1-83549,0.6923076923076923,-0.1218701445453912,20,1167.1934927999891
M1-1,M1-1-83551,0.6153846153846154,-8.750013379716341,9,410.7351648000019
M1-1,M1-1-83557,0.5384615384615384,-8.911764380082953,7,697.2482927378212
M1-1,M1-1-83723,0.6923076923076923,-0.9723879363255316,19,1421.8438304437436
M1-1,M1-1-83756,0.7692307692307693,1.027601688066815,17,1224.0721247999957
M1-1,M1-1-83757,0.46153846153846156,1.560362441147731,17,1237.2613728000124
M1-1,M1-1-83759,0.5384615384615384,0.7603305785124229,17,1296.6679439999955
M1-1,M1-1-83763,0.9230769230769231,1.9588648257668757,17,1291.6120655999969
M1-1,M1-1-83813,0.8461538461538461,2.2903522146465267,15,1378.5325527287248
M1-1,M1-1-83863,0.3076923076923077,4.631350967512897,13,928.6879248000014
M1-1,M1-1-83865,0.7692307692307693,4.412793176972254,13,1469.1173615999992
M1-1,M1-1-83871,0.38461538461538464,4.858904448513055,13,1110.5896367999949
M1-1,M1-1-83895,0.5384615384615384,5.048459789125498,12,1063.2732095999988
M1-1,M1-1-83898,0.6153846153846154,6.268097120271039,12,875.930932799996
M1-1,M1-1-83899,0.23076923076923078,5.632550454384523,12,931.2708192000122
M1-1,M1-1-83925,0.23076923076923078,6.814925065039395,11,502.20381095383954
M1-1,M1-1-83926,0.46153846153846156,6.461549499174456,10,899.6528754367534
M1-1,M1-1-83928,0.6153846153846154,6.96741092636579,11,809.7648720000162
M1-1,M1-1-83957,0.38461538461538464,6.986388320756066,9,779.2097808000008
M1-1,M1-1-83959,0.46153846153846156,6.1354525207532085,10,1085.6949311999906
M1-1,M1-1-83962,0.23076923076923078,7.050473313192352,10,818.557703999997
M1-1,M1-1-83963,0.7692307692307693,6.870409536627565,10,571.6439904000036
M1-1,M1-1-83990,0.46153846153846156,6.647752606352452,9,943.64529037524
M1-1,M1-1-84017,0.3076923076923077,7.786456310679592,8,452.8308480000069
M1-1,M1-1-84823,0.7692307692307693,-4.515352092141685,15,1130.813150400004
M1-1,M1-1-84828,0.7692307692307693,-4.581988669662071,16,1125.262675200003
M1-1,M1-1-84838,0.6923076923076923,-2.8453063518830874,15,1173.183609599996
M1-1,M1-1-84840,0.8461538461538461,-6.544425453589269,13,1671.9570047999866
M1-1,M1-1-84843,0.6153846153846154,-8.04053061530394,11,733.2672336000117
M1-1,M1-1-84849,0.8461538461538461,-5.705612636098782,14,1433.4514368000166
M1-1,M1-1-84851,0.7692307692307693,-7.644563494232761,9,1005.2954735999996
M1-1,M1-1-84852,0.5384615384615384,-8.234943449575873,9,932.919475199996
M1-1,M1-1-84853,0.8461538461538461,-8.71688622754488,8,825.976656000003
M1-1,M1-1-84854,0.6153846153846154,-5.761012158463801,13,1224.8964527999872
M1-1,M1-1-84865,0.23076923076923078,-9.981759794476533,5,256.6957392000032
M1-1,M1-1-84873,0.8461538461538461,-4.494561826152231,14,1391.520619199991
M1-1,M1-1-84879,0.7692307692307693,-7.23644854802279,12,1133.4579848297822
M1-1,M1-1-84880,0.7692307692307693,3.345673003802313,18,1445.3217599999946
M1-1,M1-1-84883,0.6153846153846154,-7.190374820956902,11,1236.8110898787547
M1-1,M1-1-84916,0.6923076923076923,-2.96186571510445,14,1456.9187491851833
M1-1,M1-1-84954,0.8461538461538461,-1.61305865921788,14,944.3501568000148
M1-1,M1-1-85001,0.7692307692307693,4.024048821794593,14,1882.0507344000196
M1-1,M1-1-85013,0.5384615384615384,3.5344839576445626,14,1197.8985552000086
M1-1,M1-1-85041,0.5384615384615384,4.942822809700679,13,1006.119801599991
M1-1,M1-1-85067,0.38461538461538464,5.587051342344191,12,1037.512370520661
M1-1,M1-1-85074,0.8461538461538461,6.214529942362176,10,1687.619236800008
M1-1,M1-1-85079,0.46153846153846156,6.167487992068622,10,1189.5518558731071
M1-1,M1-1-85271,0.38461538461538464,-9.79768295199866,5,314.4097806461548
M1-1,M1-1-85275,0.46153846153846156,-6.109158878504679,13,1058.4371519999886
M1-1,M1-1-85283,0.46153846153846156,-6.488940133037688,12,1239.2397599999972
M1-1,M1-1-85286,0.6153846153846154,-3.225160898603556,17,1357.6682159999957
M1-1,M1-1-85296,0.6923076923076923,-1.4263657145860076,20,2091.430046399987
M1-1,M1-1-85297,0.9230769230769231,-1.9202994035320065,18,1409.6558351999877
M1-1,M1-1-85298,0.7692307692307693,-4.63214285714283,19,1126.3617791999975
M1-1,M1-1-85299,0.6923076923076923,-5.208773383334077,14,1260.2876016000032
M1-1,M1-1-85301,0.46153846153846156,-6.969800880645279,13,1410.3152975999965
M1-1,M1-1-85310,0.6923076923076923,-7.606094636850338,11,619.5132256161831
M1-1,M1-1-85324,0.5384615384615384,-5.5754660452729485,14,1320.6833664000023
M1-1,M1-1-85326,0.46153846153846156,-4.37420036077257,16,1249.0767407999942
M1-1,M1-1-85336,0.23076923076923078,-10.683898916967513,4,152.22590400000033
M1-1,M1-1-85339,0.23076923076923078,-8.887494628276752,7,383.6422511999992
M1-1,M1-1-85340,0.6923076923076923,-6.129679265170917,13,1094.8724495999936
M1-1,M1-1-85341,0.6923076923076923,-7.2037225931962965,11,1045.1929488000044
M1-1,M1-1-85343,0.5384615384615384,-1.628435930816435,19,1181.976441599991
M1-1,M1-1-85347,0.46153846153846156,-8.002428219852343,10,1004.8558320000072
M1-1,M1-1-85348,0.3076923076923077,-5.342322495023212,14,1242.26229600001
M1-1,M1-1-85350,0.46153846153846156,-6.740438974628973,14,1670.033572800008
M1-1,M1-1-85352,0.7692307692307693,-6.881870404411769,13,956.6601215999948
M1-1,M1-1-85356,0.5384615384615384,-1.5317137575917532,17,1248.6920543999795
M1-1,M1-1-85357,0.6923076923076923,-8.053134501230627,10,759.1511327999968
M1-1,M1-1-85358,0.46153846153846156,-7.231014150943388,10,559.2241151999971
M1-1,M1-1-85359,0.5384615384615384,-8.77873955960517,9,868.5119807999986
M1-1,M1-1-85361,0.6153846153846154,-5.4073749688977575,15,1104.3247439999968
M1-1,M1-1-85363,1.0,3.6777339548225054,20,2299.0507919999973
M1-1,M1-1-85364,0.46153846153846156,-6.3756868648852585,13,876.0957984000061
M1-1,M1-1-85367,0.6153846153846154,-5.173308709175744,15,1130.7581952000032
M1-1,M1-1-85368,0.7692307692307693,-2.1787709497206347,18,1160.763734400001
M1-1,M1-1-85370,0.9230769230769231,-6.320822341490068,15,1208.2450271999955
M1-1,M1-1-85372,0.9230769230769231,-5.619856935405815,14,1021.7820336000102
M1-1,M1-1-85374,0.8461538461538461,-1.5494994700270597,20,1866.498412800006
M1-1,M1-1-85375,0.5384615384615384,-4.036560279927844,18,1036.5649824000027
M1-1,M1-1-85377,0.3076923076923077,-9.693400200601811,6,273.9516720000025
M1-1,M1-1-85378,0.8461538461538461,1.0597534930396548,19,2135.723937600001
M1-1,M1-1-85381,0.38461538461538464,-7.051340596255471,11,842.4082607999999
M1-1,M1-1-85385,0.3076923076923077,-7.442327072835519,9,719.8032096000013
M1-1,M1-1-85391,0.6923076923076923,0.6646344970380038,20,1911.0121248000055
M1-1,M1-1-85392,0.5384615384615384,-6.85260696923589,13,1480.8777743999892
M1-1,M1-1-85394,0.6923076923076923,-5.426711132285223,13,1038.158683199996
M1-1,M1-1-85395,0.6923076923076923,-6.636576480303102,12,1131.362702400003
M1-1,M1-1-85401,0.38461538461538464,-9.434067108356473,7,257.1353807999971
M1-1,M1-1-85402,0.5384615384615384,-6.797173875581585,13,956.7150768000048
M1-1,M1-1-85405,0.38461538461538464,-8.414877179397298,9,959.1349532218492
M1-1,M1-1-85406,0.46153846153846156,-4.925183016105424,15,1201.1008512000046
M1-1,M1-1-85408,0.6923076923076923,-5.553175234760461,15,1381.1340864000094
M1-1,M1-1-85412,0.3076923076923077,-8.97872843299455,8,465.0309023999966
M1-1,M1-1-85419,1.0,-0.3508015743496234,20,2289.8732736000065
M1-1,M1-1-85420,0.6923076923076923,-5.159126580734342,15,1351.5132336000097
M1-1,M1-1-85423,0.38461538461538464,-7.526166126215997,11,660.9461903999946
M1-1,M1-1-85424,0.6153846153846154,-3.794290159106713,16,1588.6922529341975
M1-1,M1-1-85425,0.6923076923076923,-5.821236664246218,14,983.86294560001
M1-1,M1-1-85427,0.38461538461538464,-8.631903686982684,9,438.21276479999625
M1-1,M1-1-85428,0.46153846153846156,0.0893470280692895,20,1482.086788800002
M1-1,M1-1-85431,0.8461538461538461,-7.649905784274548,10,962.4304175999912
M1-1,M1-1-85432,0.9230769230769231,-6.198960823028153,13,1057.6677791999991
M1-1,M1-1-85434,0.46153846153846156,-7.815455381784725,10,477.8904192000009
M1-1,M1-1-85436,0.8461538461538461,-2.8597722496456783,20,2248.876694399997
M1-1,M1-1-85441,0.38461538461538464,-5.025230542235295,18,893.901283200004
M1-1,M1-1-85443,0.46153846153846156,-7.158458244111352,12,615.9378815999943
M1-1,M1-1-85444,0.8461538461538461,-4.919229175300474,16,1591.2827711999942
M1-1,M1-1-85448,0.6923076923076923,3.326264709450427,20,1358.9871408000006
M1-1,M1-1-85449,0.6923076923076923,-7.459140341791807,10,1167.3034032000028
M1-1,M1-1-85450,0.5384615384615384,-1.1125224577793835,20,1223.522572799974
M1-1,M1-1-85455,0.46153846153846156,-7.490169491525432,10,875.4363360000027
M1-1,M1-1-85456,0.46153846153846156,-8.355295178008081,10,731.6735328000053
M1-1,M1-1-85458,0.6923076923076923,-3.277964645630256,16,1663.2191280000077
M1-1,M1-1-85459,0.46153846153846156,-6.1208246919604665,13,1351.4033231999972
M1-1,M1-1-85461,0.8461538461538461,-5.329116833897689,15,1769.0628431999994
M1-1,M1-1-85465,0.46153846153846156,-0.2702899193191074,19,1239.6794015999997
M1-1,M1-1-85482,0.46153846153846156,-2.091802288716446,19,1820.061268799996
M1-1,M1-1-85483,0.5384615384615384,-2.1516975945017336,16,1199.397239999996
M1-1,M1-1-85485,0.5384615384615384,-0.8504648521307367,19,1306.3400592000037
M1-1,M1-1-85487,0.7692307692307693,-0.5523112376305026,19,1216.2135312000005
M1-1,M1-1-85488,0.6923076923076923,0.1775626785147994,19,1385.3106816000047
M1-1,M1-1-85491,0.6923076923076923,-4.6327374301675945,12,1377.177312000013
M1-1,M1-1-85492,0.6153846153846154,-2.087305977293471,16,1612.667458607709
M1-1,M1-1-85493,0.6153846153846154,-2.4337342669793043,18,1382.3744724752764
M1-1,M1-1-85495,0.5384615384615384,-2.292066037392048,13,1507.9157328000108
M1-1,M1-1-85498,0.3076923076923077,-1.0653455536289216,15,1331.1248544000089
M1-1,M1-1-85500,0.5384615384615384,1.5880203869920189,18,1218.4117392000178
M1-1,M1-1-85502,0.38461538461538464,2.671566731141218,18,2187.711556799998
M1-1,M1-1-85504,0.5384615384615384,0.6077029928021266,18,1305.5706864000051
M1-1,M1-1-85505,0.8461538461538461,-2.342439599292824,17,932.5897440000016
M1-1,M1-1-85507,0.6923076923076923,1.576237623762418,18,1598.5368575999855
M1-1,M1-1-85509,0.5384615384615384,-1.1103941838009783,17,1451.311876799995
M1-1,M1-1-85510,0.6923076923076923,0.8011043912700333,18,1253.9677535999983
M1-1,M1-1-85520,0.38461538461538464,-1.1259293148804586,17,1441.419940800006
M1-1,M1-1-85521,0.6923076923076923,-0.966613480529546,17,1274.3561327999985
M1-1,M1-1-85524,0.9230769230769231,-0.6523502897617491,15,1365.5268095999963
M1-1,M1-1-85525,0.6923076923076923,0.2320594901976443,16,1381.9584143999894
M1-1,M1-1-85526,0.6923076923076923,-0.0272827484843091,17,1196.4846143999905
M1-1,M1-1-85530,0.6923076923076923,3.2974760370013705,17,1312.9346831999997
M1-1,M1-1-85535,0.6923076923076923,2.3565426740361297,17,1620.6838031999926
M1-1,M1-1-85536,0.8461538461538461,2.0756341550553907,17,1845.83525760002
M1-1,M1-1-85539,0.7692307692307693,1.026073896064884,15,1463.5668864000072
M1-1,M1-1-85541,0.7692307692307693,0.6080966081776386,15,1356.129470399996
M1-1,M1-1-85545,0.6923076923076923,2.451203630623513,16,1114.0518144000016
M1-1,M1-1-85546,0.6153846153846154,3.778169891767791,16,1675.5840479999888
M1-1,M1-1-85547,0.6153846153846154,2.8098386108274025,16,1345.0285200000037
M1-1,M1-1-85548,0.7692307692307693,2.3318078953985086,16,1748.4546431999895
M1-1,M1-1-85549,0.9230769230769231,2.189365769859526,16,1983.388123199999
M1-1,M1-1-85552,0.6923076923076923,2.7290339895592126,16,1363.016559903216
M1-1,M1-1-85554,0.5384615384615384,2.4525922118639656,15,1661.3445138284087
M1-1,M1-1-85558,0.6153846153846154,2.2301720981325457,15,1800.9918143999926
M1-1,M1-1-85560,0.6923076923076923,1.4964729678479818,15,1304.1418511999964
M1-1,M1-1-85564,0.6153846153846154,1.5261260541145345,14,1375.034059200008
M1-1,M1-1-85565,0.7692307692307693,0.8649414712445791,15,1403.7206735999926
M1-1,M1-1-85567,0.6923076923076923,3.0820910764704634,14,1078.1870843016436
M1-1,M1-1-85568,0.5384615384615384,3.1984503421557675,14,1517.807668799991
M1-1,M1-1-85570,0.23076923076923078,4.698208385811752,15,1301.3819828837902
M1-1,M1-1-85580,0.7692307692307693,5.0720957921963175,14,1089.79424943793
M1-1,M1-1-85582,0.5384615384615384,4.237944995113796,14,1180.932292799998
M1-1,M1-1-85585,0.5384615384615384,4.368007572172272,14,1393.44405119999
M1-1,M1-1-85586,0.46153846153846156,4.584537301793615,14,1106.4587520000116
M1-1,M1-1-85587,0.46153846153846156,4.280956880688306,14,1104.9842064000022
M1-1,M1-1-85588,0.6923076923076923,4.037164612037703,14,1212.531532800005
M1-1,M1-1-85589,0.38461538461538464,3.36236681698796,14,1108.9409807999955
M1-1,M1-1-85590,0.3076923076923077,5.381394654322816,14,1104.1049231999864
M1-1,M1-1-85592,0.15384615384615385,4.981220250973599,14,508.0058688000197
M1-1,M1-1-85593,0.38461538461538464,4.364266666666691,14,989.1936000000094
M1-1,M1-1-85601,0.5384615384615384,4.142764606814336,13,1272.597566399995
M1-1,M1-1-85603,0.46153846153846156,4.549571570335068,13,956.7350260793736
M1-1,M1-1-85605,0.6923076923076923,5.0143930979417,13,717.615458807883
M1-1,M1-1-85606,0.6923076923076923,4.760240043644306,13,1510.9932240000005
M1-1,M1-1-85607,0.5384615384615384,5.295713673381907,13,1025.683852800001
M1-1,M1-1-85608,0.38461538461538464,4.3749475412827294,13,1204.7278944000057
M1-1,M1-1-85609,0.6153846153846154,4.387661843107396,13,1298.8111968000055
M1-1,M1-1-85610,0.3076923076923077,4.3854077253218575,13,819.4919424000002
M1-1,M1-1-85613,0.6153846153846154,5.66913498695381,13,1663.878590400005
M1-1,M1-1-85614,0.46153846153846156,4.998613098514019,13,1497.8039760000097
M1-1,M1-1-85617,0.46153846153846156,5.956071135430942,13,1004.306280000004
M1-1,M1-1-85626,0.6923076923076923,4.914634752654568,12,1547.4834767999969
M1-1,M1-1-85630,0.3076923076923077,5.569133947022309,12,1170.1061183999989
M1-1,M1-1-85633,0.46153846153846156,5.413006231246538,11,1362.5771123573886
M1-1,M1-1-85634,0.5384615384615384,5.116943388677778,12,824.1631343999854
M1-1,M1-1-85635,0.6153846153846154,5.133003748573912,12,1011.5603663999876
M1-1,M1-1-85636,0.5384615384615384,5.471902463804946,12,1081.7931120000007
M1-1,M1-1-85637,0.5384615384615384,5.665247575879272,12,957.8141807999958
M1-1,M1-1-85639,0.38461538461538464,6.208414115849295,12,1150.8168431999993
M1-1,M1-1-85640,0.46153846153846156,6.883712943790705,12,1088.167915200001
M1-1,M1-1-85644,0.46153846153846156,5.426947419668911,12,903.0238464000012
M1-1,M1-1-85647,0.46153846153846156,6.316047144152301,12,727.3870272000038
M1-1,M1-1-85649,0.3076923076923077,6.679849583425521,11,1012.1068161370335
M1-1,M1-1-85655,0.23076923076923078,6.227327340891644,11,1216.653172800003
M1-1,M1-1-85661,0.23076923076923078,6.876046346654047,11,697.2166224000127
M1-1,M1-1-85662,0.3076923076923077,6.850231181801342,11,594.2855328000048
M1-1,M1-1-85667,0.5384615384615384,6.175294214079046,11,1247.3001059321336
M1-1,M1-1-85672,0.3076923076923077,6.463055908513343,10,691.9958784000015
M1-1,M1-1-85677,0.38461538461538464,6.989252077562351,10,595.1648159999991
M1-1,M1-1-85681,0.15384615384615385,6.968764910992831,10,598.9017695999988
M1-1,M1-1-85685,0.8461538461538461,7.134393082806808,9,826.2514320000004
M1-1,M1-1-85686,0.38461538461538464,7.438941398865784,9,697.7112192000003
M1-1,M1-1-85688,0.38461538461538464,8.092899931257994,9,559.608801599997
M1-1,M1-1-85698,0.3076923076923077,7.654554170661532,9,687.8192831999993
M1-1,M1-1-85699,0.3076923076923077,7.407217537942701,9,325.8843359999961
M1-1,M1-1-85701,0.46153846153846156,7.488141854451432,9,446.2911791999957
M1-1,M1-1-85734,0.3076923076923077,7.995756932868593,7,362.64936479999903
M1-1,M1-1-85736,0.15384615384615385,8.194017563117447,7,400.5134976000021
M1-1,M1-1-85783,0.6153846153846154,-8.11957931412661,9,631.2887671532884
M1-1,M1-1-85785,0.6153846153846154,0.9183366439805972,20,1687.619236799998
M1-1,M1-1-85786,0.6923076923076923,-7.558277881422297,11,1325.7516273420351
M1-1,M1-1-85803,0.7692307692307693,-0.3598623089165724,20,1484.724638400019
M1-1,M1-1-85804,0.38461538461538464,-2.8112660886423555,17,1020.4631088000028
M1-1,M1-1-85807,0.9230769230769231,-2.8731604885365445,17,1282.379591999999
M1-1,M1-1-85808,0.5384615384615384,-3.440797430871228,18,1317.660830399991
M1-1,M1-1-85809,0.46153846153846156,-4.359312936124547,15,1228.578451199994
M1-1,M1-1-85818,0.38461538461538464,-8.210259526091265,10,562.9274306039621
M1-1,M1-1-85823,0.7692307692307693,4.959799999999987,20,989.193599999996
M1-1,M1-1-85826,0.5384615384615384,-0.3623905466293028,20,1939.3140527999976
M1-1,M1-1-85828,0.23076923076923078,-8.482559550860731,8,644.7796629209273
M1-1,M1-1-85829,0.46153846153846156,-7.980840859545327,12,882.3057360000013
M1-1,M1-1-85832,0.6923076923076923,-5.881336101151195,16,873.6228144000172
