bits,blank,intID
"['r3', 'r9', 'r11', 'r14', 'r15', 'r17']",FALSE,intID1388
"['r3', 'r9', 'r11', 'r16', 'r17', 'r18']",FALSE,intID1389
"['r3', 'r9', 'r12', 'r14', 'r16', 'r21']",FALSE,intID1390
"['r3', 'r9', 'r12', 'r15', 'r16', 'r17']",FALSE,intID1391
"['r3', 'r9', 'r12', 'r15', 'r18', 'r20']",FALSE,intID1392
"['r3', 'r9', 'r12', 'r17', 'r18', 'r19']",FALSE,intID1393
"['r3', 'r9', 'r13', 'r14', 'r17', 'r18']",FALSE,intID1394
"['r3', 'r9', 'r13', 'r14', 'r19', 'r20']",FALSE,intID1395
"['r3', 'r9', 'r14', 'r15', 'r20', 'r21']",FALSE,intID1396
"['r3', 'r9', 'r16', 'r19', 'r20', 'r21']",FALSE,intID1397
"['r3', 'r10', 'r11', 'r13', 'r18', 'r21']",FALSE,intID1398
"['r3', 'r10', 'r11', 'r14', 'r19', 'r21']",FALSE,intID1399
"['r3', 'r10', 'r11', 'r15', 'r17', 'r21']",FALSE,intID1400
"['r3', 'r10', 'r12', 'r13', 'r17', 'r21']",FALSE,intID1401
"['r3', 'r10', 'r12', 'r18', 'r19', 'r21']",FALSE,intID1402
"['r3', 'r10', 'r13', 'r14', 'r16', 'r21']",FALSE,intID1403
"['r3', 'r10', 'r13', 'r15', 'r19', 'r21']",FALSE,intID1404
"['r3', 'r10', 'r15', 'r18', 'r20', 'r21']",FALSE,intID1405
"['r3', 'r10', 'r16', 'r17', 'r19', 'r21']",FALSE,intID1406
"['r3', 'r11', 'r12', 'r14', 'r18', 'r21']",FALSE,intID1407
"['r3', 'r11', 'r12', 'r16', 'r20', 'r21']",FALSE,intID1408
"['r3', 'r11', 'r12', 'r17', 'r19', 'r21']",FALSE,intID1409
"['r3', 'r11', 'r13', 'r14', 'r17', 'r21']",FALSE,intID1410
"['r3', 'r11', 'r13', 'r16', 'r19', 'r20']",FALSE,intID1411
"['r3', 'r11', 'r14', 'r15', 'r16', 'r20']",FALSE,intID1412
"['r3', 'r11', 'r15', 'r18', 'r19', 'r21']",FALSE,intID1413
"['r3', 'r11', 'r17', 'r18', 'r20', 'r21']",FALSE,intID1414
"['r3', 'r12', 'r13', 'r16', 'r18', 'r21']",FALSE,intID1415
"['r3', 'r12', 'r13', 'r19', 'r20', 'r21']",FALSE,intID1416
"['r3', 'r12', 'r14', 'r17', 'r18', 'r20']",FALSE,intID1417
"['r3', 'r13', 'r14', 'r15', 'r18', 'r21']",FALSE,intID1418
"['r3', 'r13', 'r15', 'r16', 'r17', 'r21']",FALSE,intID1419
"['r3', 'r13', 'r17', 'r18', 'r19', 'r21']",FALSE,intID1420
"['r3', 'r14', 'r15', 'r17', 'r19', 'r21']",FALSE,intID1421
"['r3', 'r14', 'r16', 'r17', 'r20', 'r21']",FALSE,intID1422
"['r3', 'r14', 'r16', 'r18', 'r19', 'r21']",FALSE,intID1423
"['r4', 'r5', 'r6', 'r7', 'r10', 'r15']",FALSE,intID1424
"['r4', 'r5', 'r6', 'r7', 'r11', 'r13']",FALSE,intID1425
"['r4', 'r5', 'r6', 'r7', 'r12', 'r18']",FALSE,intID1426
"['r4', 'r5', 'r6', 'r7', 'r17', 'r20']",FALSE,intID1427
"['r4', 'r5', 'r6', 'r8', 'r9', 'r20']",FALSE,intID1428
"['r4', 'r5', 'r6', 'r8', 'r10', 'r14']",FALSE,intID1429
"['r4', 'r5', 'r6', 'r8', 'r13', 'r16']",FALSE,intID1430
"['r4', 'r5', 'r6', 'r8', 'r15', 'r18']",FALSE,intID1431
"['r4', 'r5', 'r6', 'r8', 'r17', 'r19']",FALSE,intID1432
"['r4', 'r5', 'r6', 'r9', 'r10', 'r12']",FALSE,intID1433
"['r4', 'r5', 'r6', 'r9', 'r11', 'r19']",FALSE,intID1434
"['r4', 'r5', 'r6', 'r9', 'r13', 'r14']",FALSE,intID1435
"['r4', 'r5', 'r6', 'r9', 'r17', 'r18']",FALSE,intID1436
"['r4', 'r5', 'r6', 'r10', 'r11', 'r21']",FALSE,intID1437
"['r4', 'r5', 'r6', 'r12', 'r13', 'r21']",FALSE,intID1438
"['r4', 'r5', 'r6', 'r14', 'r15', 'r21']",FALSE,intID1439
"['r4', 'r5', 'r6', 'r16', 'r17', 'r21']",FALSE,intID1440
"['r4', 'r5', 'r6', 'r16', 'r19', 'r20']",FALSE,intID1441
"['r4', 'r5', 'r6', 'r18', 'r20', 'r21']",FALSE,intID1442
"['r4', 'r5', 'r7', 'r8', 'r10', 'r11']",FALSE,intID1443
"['r4', 'r5', 'r7', 'r8', 'r12', 'r13']",FALSE,intID1444
"['r4', 'r5', 'r7', 'r8', 'r16', 'r17']",FALSE,intID1445
"['r4', 'r5', 'r7', 'r8', 'r18', 'r19']",FALSE,intID1446
"['r4', 'r5', 'r7', 'r9', 'r10', 'r13']",FALSE,intID1447
"['r4', 'r5', 'r7', 'r9', 'r11', 'r18']",FALSE,intID1448
"['r4', 'r5', 'r7', 'r9', 'r12', 'r19']",FALSE,intID1449
"['r4', 'r5', 'r7', 'r9', 'r14', 'r16']",FALSE,intID1450
"['r4', 'r5', 'r7', 'r9', 'r15', 'r17']",FALSE,intID1451
"['r4', 'r5', 'r7', 'r10', 'r14', 'r21']",FALSE,intID1452
"['r4', 'r5', 'r7', 'r11', 'r12', 'r21']",FALSE,intID1453
"['r4', 'r5', 'r7', 'r13', 'r16', 'r20']",FALSE,intID1454
"['r4', 'r5', 'r7', 'r14', 'r19', 'r20']",FALSE,intID1455
"['r4', 'r5', 'r7', 'r15', 'r18', 'r21']",FALSE,intID1456
"['r4', 'r5', 'r8', 'r9', 'r10', 'r19']",FALSE,intID1457
"['r4', 'r5', 'r8', 'r9', 'r11', 'r17']",FALSE,intID1458
"['r4', 'r5', 'r8', 'r9', 'r12', 'r14']",FALSE,intID1459
"['r4', 'r5', 'r8', 'r9', 'r13', 'r15']",FALSE,intID1460
"['r4', 'r5', 'r8', 'r9', 'r16', 'r18']",FALSE,intID1461
"['r4', 'r5', 'r8', 'r11', 'r13', 'r21']",FALSE,intID1462
"['r4', 'r5', 'r8', 'r12', 'r17', 'r20']",FALSE,intID1463
"['r4', 'r5', 'r8', 'r13', 'r18', 'r20']",FALSE,intID1464
"['r4', 'r5', 'r8', 'r14', 'r17', 'r21']",FALSE,intID1465
"['r4', 'r5', 'r8', 'r15', 'r16', 'r21']",FALSE,intID1466
"['r4', 'r5', 'r8', 'r15', 'r19', 'r20']",FALSE,intID1467
"['r4', 'r5', 'r9', 'r10', 'r17', 'r21']",FALSE,intID1468
"['r4', 'r5', 'r9', 'r11', 'r13', 'r20']",FALSE,intID1469
"['r4', 'r5', 'r9', 'r11', 'r15', 'r21']",FALSE,intID1470
"['r4', 'r5', 'r9', 'r12', 'r16', 'r21']",FALSE,intID1471
"['r4', 'r5', 'r9', 'r13', 'r19', 'r21']",FALSE,intID1472
"['r4', 'r5', 'r9', 'r14', 'r18', 'r21']",FALSE,intID1473
"['r4', 'r5', 'r10', 'r11', 'r12', 'r19']",FALSE,intID1474
"['r4', 'r5', 'r10', 'r11', 'r16', 'r17']",FALSE,intID1475
"['r4', 'r5', 'r10', 'r12', 'r13', 'r15']",FALSE,intID1476
"['r4', 'r5', 'r10', 'r12', 'r16', 'r18']",FALSE,intID1477
"['r4', 'r5', 'r10', 'r13', 'r16', 'r19']",FALSE,intID1478
"['r4', 'r5', 'r10', 'r13', 'r17', 'r18']",FALSE,intID1479
"['r4', 'r5', 'r10', 'r14', 'r15', 'r16']",FALSE,intID1480
"['r4', 'r5', 'r10', 'r15', 'r17', 'r19']",FALSE,intID1481
"['r4', 'r5', 'r10', 'r16', 'r20', 'r21']",FALSE,intID1482
"['r4', 'r5', 'r11', 'r12', 'r13', 'r16']",FALSE,intID1483
"['r4', 'r5', 'r11', 'r12', 'r14', 'r15']",FALSE,intID1484
"['r4', 'r5', 'r11', 'r12', 'r17', 'r18']",FALSE,intID1485
"['r4', 'r5', 'r11', 'r13', 'r18', 'r19']",FALSE,intID1486
"['r4', 'r5', 'r11', 'r14', 'r16', 'r18']",FALSE,intID1487
"['r4', 'r5', 'r11', 'r14', 'r17', 'r19']",FALSE,intID1488
"['r4', 'r5', 'r11', 'r15', 'r16', 'r19']",FALSE,intID1489
"['r4', 'r5', 'r12', 'r13', 'r14', 'r18']",FALSE,intID1490
"['r4', 'r5', 'r12', 'r13', 'r17', 'r19']",FALSE,intID1491
"['r4', 'r5', 'r12', 'r14', 'r16', 'r19']",FALSE,intID1492
"['r4', 'r5', 'r12', 'r14', 'r20', 'r21']",FALSE,intID1493
"['r4', 'r5', 'r13', 'r14', 'r15', 'r19']",FALSE,intID1494
"['r4', 'r5', 'r13', 'r14', 'r16', 'r17']",FALSE,intID1495
"['r4', 'r5', 'r13', 'r15', 'r16', 'r18']",FALSE,intID1496
"['r4', 'r5', 'r13', 'r15', 'r20', 'r21']",FALSE,intID1497
"['r4', 'r5', 'r16', 'r17', 'r18', 'r20']",FALSE,intID1498
"['r4', 'r5', 'r17', 'r19', 'r20', 'r21']",FALSE,intID1499
"['r4', 'r6', 'r7', 'r8', 'r10', 'r12']",FALSE,intID1500
"['r4', 'r6', 'r7', 'r8', 'r11', 'r19']",FALSE,intID1501
"['r4', 'r6', 'r7', 'r8', 'r13', 'r14']",FALSE,intID1502
"['r4', 'r6', 'r7', 'r8', 'r15', 'r16']",FALSE,intID1503
"['r4', 'r6', 'r7', 'r8', 'r17', 'r18']",FALSE,intID1504
"['r4', 'r6', 'r7', 'r8', 'r20', 'r21']",FALSE,intID1505
"['r4', 'r6', 'r7', 'r9', 'r10', 'r17']",FALSE,intID1506
"['r4', 'r6', 'r7', 'r9', 'r11', 'r15']",FALSE,intID1507
"['r4', 'r6', 'r7', 'r9', 'r12', 'r16']",FALSE,intID1508
"['r4', 'r6', 'r7', 'r9', 'r13', 'r19']",FALSE,intID1509
"['r4', 'r6', 'r7', 'r9', 'r14', 'r18']",FALSE,intID1510
"['r4', 'r6', 'r7', 'r10', 'r19', 'r21']",FALSE,intID1511
"['r4', 'r6', 'r7', 'r12', 'r14', 'r21']",FALSE,intID1512
"['r4', 'r6', 'r7', 'r13', 'r15', 'r21']",FALSE,intID1513
"['r4', 'r6', 'r7', 'r16', 'r18', 'r21']",FALSE,intID1514
"['r4', 'r6', 'r8', 'r9', 'r10', 'r13']",FALSE,intID1515
"['r4', 'r6', 'r8', 'r9', 'r11', 'r18']",FALSE,intID1516
"['r4', 'r6', 'r8', 'r9', 'r12', 'r19']",FALSE,intID1517
"['r4', 'r6', 'r8', 'r9', 'r14', 'r16']",FALSE,intID1518
"['r4', 'r6', 'r8', 'r11', 'r15', 'r20']",FALSE,intID1519
"['r4', 'r6', 'r8', 'r12', 'r15', 'r21']",FALSE,intID1520
"['r4', 'r6', 'r8', 'r12', 'r16', 'r20']",FALSE,intID1521
"['r4', 'r6', 'r8', 'r13', 'r17', 'r21']",FALSE,intID1522
"['r4', 'r6', 'r8', 'r14', 'r17', 'r20']",FALSE,intID1523
"['r4', 'r6', 'r8', 'r14', 'r19', 'r21']",FALSE,intID1524
"['r4', 'r6', 'r9', 'r10', 'r15', 'r21']",FALSE,intID1525
"['r4', 'r6', 'r9', 'r10', 'r16', 'r20']",FALSE,intID1526
"['r4', 'r6', 'r9', 'r11', 'r14', 'r20']",FALSE,intID1527
"['r4', 'r6', 'r9', 'r12', 'r18', 'r21']",FALSE,intID1528
"['r4', 'r6', 'r9', 'r13', 'r18', 'r20']",FALSE,intID1529
"['r4', 'r6', 'r9', 'r14', 'r17', 'r21']",FALSE,intID1530
"['r4', 'r6', 'r9', 'r16', 'r19', 'r21']",FALSE,intID1531
"['r4', 'r6', 'r10', 'r11', 'r13', 'r18']",FALSE,intID1532
"['r4', 'r6', 'r10', 'r11', 'r14', 'r19']",FALSE,intID1533
"['r4', 'r6', 'r10', 'r11', 'r15', 'r17']",FALSE,intID1534
"['r4', 'r6', 'r10', 'r12', 'r13', 'r17']",FALSE,intID1535
"['r4', 'r6', 'r10', 'r12', 'r18', 'r19']",FALSE,intID1536
"['r4', 'r6', 'r10', 'r13', 'r14', 'r16']",FALSE,intID1537
"['r4', 'r6', 'r10', 'r13', 'r15', 'r19']",FALSE,intID1538
"['r4', 'r6', 'r10', 'r14', 'r17', 'r18']",FALSE,intID1539
"['r4', 'r6', 'r10', 'r15', 'r16', 'r18']",FALSE,intID1540
"['r4', 'r6', 'r10', 'r16', 'r17', 'r19']",FALSE,intID1541
"['r4', 'r6', 'r10', 'r17', 'r20', 'r21']",FALSE,intID1542
"['r4', 'r6', 'r11', 'r12', 'r13', 'r15']",FALSE,intID1543
"['r4', 'r6', 'r11', 'r12', 'r14', 'r18']",FALSE,intID1544
"['r4', 'r6', 'r11', 'r13', 'r14', 'r17']",FALSE,intID1545
"['r4', 'r6', 'r11', 'r14', 'r15', 'r16']",FALSE,intID1546
"['r4', 'r6', 'r11', 'r15', 'r19', 'r21']",FALSE,intID1547
"['r4', 'r6', 'r11', 'r16', 'r17', 'r18']",FALSE,intID1548
"['r4', 'r6', 'r11', 'r16', 'r20', 'r21']",FALSE,intID1549
"['r4', 'r6', 'r12', 'r13', 'r14', 'r19']",FALSE,intID1550
"['r4', 'r6', 'r12', 'r13', 'r16', 'r18']",FALSE,intID1551
"['r4', 'r6', 'r12', 'r15', 'r16', 'r19']",FALSE,intID1552
"['r4', 'r6', 'r12', 'r17', 'r18', 'r20']",FALSE,intID1553
"['r4', 'r6', 'r13', 'r15', 'r16', 'r17']",FALSE,intID1554
"['r4', 'r6', 'r13', 'r17', 'r18', 'r19']",FALSE,intID1555
"['r4', 'r6', 'r13', 'r19', 'r20', 'r21']",FALSE,intID1556
"['r4', 'r6', 'r14', 'r15', 'r17', 'r19']",FALSE,intID1557
"['r4', 'r6', 'r14', 'r18', 'r19', 'r20']",FALSE,intID1558
"['r4', 'r7', 'r8', 'r9', 'r11', 'r14']",FALSE,intID1559
"['r4', 'r7', 'r8', 'r9', 'r12', 'r17']",FALSE,intID1560
"['r4', 'r7', 'r8', 'r9', 'r13', 'r18']",FALSE,intID1561
"['r4', 'r7', 'r8', 'r9', 'r15', 'r19']",FALSE,intID1562
"['r4', 'r7', 'r8', 'r10', 'r13', 'r21']",FALSE,intID1563
"['r4', 'r7', 'r8', 'r11', 'r16', 'r20']",FALSE,intID1564
"['r4', 'r7', 'r8', 'r11', 'r18', 'r21']",FALSE,intID1565
"['r4', 'r7', 'r8', 'r12', 'r15', 'r20']",FALSE,intID1566
"['r4', 'r7', 'r8', 'r14', 'r16', 'r21']",FALSE,intID1567
"['r4', 'r7', 'r8', 'r14', 'r18', 'r20']",FALSE,intID1568
"['r4', 'r7', 'r8', 'r17', 'r19', 'r20']",FALSE,intID1569
"['r4', 'r7', 'r9', 'r10', 'r18', 'r20']",FALSE,intID1570
"['r4', 'r7', 'r9', 'r11', 'r16', 'r21']",FALSE,intID1571
"['r4', 'r7', 'r9', 'r11', 'r19', 'r20']",FALSE,intID1572
"['r4', 'r7', 'r9', 'r12', 'r15', 'r21']",FALSE,intID1573
"['r4', 'r7', 'r9', 'r13', 'r17', 'r20']",FALSE,intID1574
"['r4', 'r7', 'r9', 'r14', 'r19', 'r21']",FALSE,intID1575
"['r4', 'r7', 'r9', 'r15', 'r16', 'r20']",FALSE,intID1576
"['r4', 'r7', 'r9', 'r17', 'r18', 'r21']",FALSE,intID1577
"['r4', 'r7', 'r10', 'r11', 'r13', 'r19']",FALSE,intID1578
"['r4', 'r7', 'r10', 'r11', 'r16', 'r18']",FALSE,intID1579
"['r4', 'r7', 'r10', 'r11', 'r20', 'r21']",FALSE,intID1580
"['r4', 'r7', 'r10', 'r12', 'r13', 'r18']",FALSE,intID1581
"['r4', 'r7', 'r10', 'r12', 'r16', 'r17']",FALSE,intID1582
"['r4', 'r7', 'r10', 'r13', 'r14', 'r17']",FALSE,intID1583
"['r4', 'r7', 'r10', 'r13', 'r15', 'r16']",FALSE,intID1584
"['r4', 'r7', 'r10', 'r14', 'r15', 'r18']",FALSE,intID1585
"['r4', 'r7', 'r10', 'r14', 'r16', 'r19']",FALSE,intID1586
"['r4', 'r7', 'r10', 'r17', 'r18', 'r19']",FALSE,intID1587
"['r4', 'r7', 'r11', 'r12', 'r15', 'r16']",FALSE,intID1588
"['r4', 'r7', 'r11', 'r14', 'r17', 'r18']",FALSE,intID1589
"['r4', 'r7', 'r11', 'r15', 'r17', 'r20']",FALSE,intID1590
"['r4', 'r7', 'r11', 'r16', 'r17', 'r19']",FALSE,intID1591
"['r4', 'r7', 'r12', 'r13', 'r14', 'r15']",FALSE,intID1592
"['r4', 'r7', 'r12', 'r13', 'r16', 'r19']",FALSE,intID1593
"['r4', 'r7', 'r12', 'r14', 'r16', 'r18']",FALSE,intID1594
"['r4', 'r7', 'r12', 'r14', 'r17', 'r19']",FALSE,intID1595
"['r4', 'r7', 'r12', 'r15', 'r17', 'r18']",FALSE,intID1596
"['r4', 'r7', 'r12', 'r17', 'r20', 'r21']",FALSE,intID1597
"['r4', 'r7', 'r12', 'r18', 'r19', 'r20']",FALSE,intID1598
"['r4', 'r7', 'r13', 'r16', 'r17', 'r18']",FALSE,intID1599
"['r4', 'r7', 'r14', 'r16', 'r17', 'r20']",FALSE,intID1600
"['r4', 'r7', 'r15', 'r16', 'r18', 'r19']",FALSE,intID1601
"['r4', 'r8', 'r9', 'r10', 'r20', 'r21']",FALSE,intID1602
"['r4', 'r8', 'r9', 'r12', 'r13', 'r21']",FALSE,intID1603
"['r4', 'r8', 'r9', 'r14', 'r15', 'r21']",FALSE,intID1604
"['r4', 'r8', 'r9', 'r16', 'r17', 'r21']",FALSE,intID1605
"['r4', 'r8', 'r10', 'r11', 'r12', 'r18']",FALSE,intID1606
"['r4', 'r8', 'r10', 'r11', 'r13', 'r14']",FALSE,intID1607
"['r4', 'r8', 'r10', 'r11', 'r15', 'r16']",FALSE,intID1608
"['r4', 'r8', 'r10', 'r11', 'r17', 'r19']",FALSE,intID1609
"['r4', 'r8', 'r10', 'r12', 'r14', 'r17']",FALSE,intID1610
"['r4', 'r8', 'r10', 'r12', 'r16', 'r19']",FALSE,intID1611
"['r4', 'r8', 'r10', 'r14', 'r15', 'r19']",FALSE,intID1612
"['r4', 'r8', 'r10', 'r14', 'r16', 'r18']",FALSE,intID1613
"['r4', 'r8', 'r10', 'r15', 'r17', 'r18']",FALSE,intID1614
"['r4', 'r8', 'r11', 'r12', 'r13', 'r17']",FALSE,intID1615
"['r4', 'r8', 'r11', 'r12', 'r14', 'r16']",FALSE,intID1616
"['r4', 'r8', 'r11', 'r12', 'r15', 'r19']",FALSE,intID1617
"['r4', 'r8', 'r11', 'r13', 'r15', 'r18']",FALSE,intID1618
"['r4', 'r8', 'r11', 'r13', 'r16', 'r19']",FALSE,intID1619
"['r4', 'r8', 'r11', 'r14', 'r15', 'r17']",FALSE,intID1620
"['r4', 'r8', 'r11', 'r14', 'r20', 'r21']",FALSE,intID1621
"['r4', 'r8', 'r12', 'r13', 'r19', 'r20']",FALSE,intID1622
"['r4', 'r8', 'r12', 'r14', 'r15', 'r18']",FALSE,intID1623
"['r4', 'r8', 'r12', 'r15', 'r16', 'r17']",FALSE,intID1624
"['r4', 'r8', 'r12', 'r17', 'r18', 'r19']",FALSE,intID1625
"['r4', 'r8', 'r13', 'r14', 'r15', 'r16']",FALSE,intID1626
"['r4', 'r8', 'r15', 'r17', 'r20', 'r21']",FALSE,intID1627
"['r4', 'r8', 'r18', 'r19', 'r20', 'r21']",FALSE,intID1628
"['r4', 'r9', 'r10', 'r11', 'r12', 'r14']",FALSE,intID1629
"['r4', 'r9', 'r10', 'r11', 'r13', 'r17']",FALSE,intID1630
"['r4', 'r9', 'r10', 'r11', 'r15', 'r18']",FALSE,intID1631
"['r4', 'r9', 'r10', 'r11', 'r19', 'r21']",FALSE,intID1632
"['r4', 'r9', 'r10', 'r12', 'r13', 'r16']",FALSE,intID1633
"['r4', 'r9', 'r10', 'r13', 'r14', 'r15']",FALSE,intID1634
"['r4', 'r9', 'r10', 'r13', 'r18', 'r19']",FALSE,intID1635
"['r4', 'r9', 'r10', 'r15', 'r16', 'r17']",FALSE,intID1636
"['r4', 'r9', 'r11', 'r12', 'r13', 'r19']",FALSE,intID1637
"['r4', 'r9', 'r11', 'r12', 'r15', 'r17']",FALSE,intID1638
"['r4', 'r9', 'r11', 'r12', 'r16', 'r18']",FALSE,intID1639
"['r4', 'r9', 'r11', 'r12', 'r20', 'r21']",FALSE,intID1640
"['r4', 'r9', 'r11', 'r13', 'r14', 'r18']",FALSE,intID1641
"['r4', 'r9', 'r11', 'r13', 'r15', 'r16']",FALSE,intID1642
"['r4', 'r9', 'r11', 'r14', 'r15', 'r19']",FALSE,intID1643
"['r4', 'r9', 'r11', 'r17', 'r18', 'r19']",FALSE,intID1644
"['r4', 'r9', 'r12', 'r13', 'r14', 'r17']",FALSE,intID1645
"['r4', 'r9', 'r12', 'r13', 'r15', 'r18']",FALSE,intID1646
"['r4', 'r9', 'r12', 'r14', 'r18', 'r19']",FALSE,intID1647
"['r4', 'r9', 'r12', 'r16', 'r17', 'r19']",FALSE,intID1648
"['r4', 'r9', 'r13', 'r14', 'r16', 'r19']",FALSE,intID1649
"['r4', 'r9', 'r13', 'r14', 'r20', 'r21']",FALSE,intID1650
"['r4', 'r9', 'r14', 'r15', 'r17', 'r18']",FALSE,intID1651
"['r4', 'r9', 'r14', 'r17', 'r19', 'r20']",FALSE,intID1652
"['r4', 'r9', 'r15', 'r19', 'r20', 'r21']",FALSE,intID1653
"['r4', 'r10', 'r12', 'r14', 'r18', 'r21']",FALSE,intID1654
"['r4', 'r10', 'r12', 'r15', 'r16', 'r21']",FALSE,intID1655
"['r4', 'r10', 'r12', 'r17', 'r19', 'r21']",FALSE,intID1656
"['r4', 'r10', 'r13', 'r14', 'r19', 'r21']",FALSE,intID1657
"['r4', 'r10', 'r13', 'r15', 'r18', 'r21']",FALSE,intID1658
"['r4', 'r10', 'r13', 'r16', 'r17', 'r21']",FALSE,intID1659
"['r4', 'r10', 'r14', 'r15', 'r17', 'r21']",FALSE,intID1660
"['r4', 'r10', 'r16', 'r18', 'r19', 'r21']",FALSE,intID1661
"['r4', 'r11', 'r12', 'r14', 'r17', 'r21']",FALSE,intID1662
"['r4', 'r11', 'r12', 'r16', 'r19', 'r21']",FALSE,intID1663
"['r4', 'r11', 'r13', 'r14', 'r15', 'r21']",FALSE,intID1664
"['r4', 'r11', 'r13', 'r16', 'r18', 'r21']",FALSE,intID1665
"['r4', 'r11', 'r13', 'r17', 'r19', 'r21']",FALSE,intID1666
"['r4', 'r11', 'r14', 'r18', 'r19', 'r21']",FALSE,intID1667
"['r4', 'r11', 'r15', 'r16', 'r17', 'r21']",FALSE,intID1668
"['r4', 'r12', 'r13', 'r18', 'r19', 'r21']",FALSE,intID1669
"['r4', 'r12', 'r14', 'r15', 'r19', 'r20']",FALSE,intID1670
"['r4', 'r12', 'r15', 'r18', 'r20', 'r21']",FALSE,intID1671
"['r4', 'r13', 'r14', 'r17', 'r18', 'r20']",FALSE,intID1672
"['r4', 'r13', 'r15', 'r16', 'r19', 'r21']",FALSE,intID1673
"['r4', 'r14', 'r15', 'r16', 'r18', 'r21']",FALSE,intID1674
"['r4', 'r14', 'r16', 'r19', 'r20', 'r21']",FALSE,intID1675
"['r4', 'r15', 'r17', 'r18', 'r19', 'r21']",FALSE,intID1676
"['r5', 'r6', 'r7', 'r8', 'r10', 'r19']",FALSE,intID1677
"['r5', 'r6', 'r7', 'r8', 'r11', 'r17']",FALSE,intID1678
"['r5', 'r6', 'r7', 'r8', 'r12', 'r14']",FALSE,intID1679
"['r5', 'r6', 'r7', 'r8', 'r13', 'r15']",FALSE,intID1680
"['r5', 'r6', 'r7', 'r8', 'r16', 'r18']",FALSE,intID1681
"['r5', 'r6', 'r7', 'r9', 'r10', 'r16']",FALSE,intID1682
"['r5', 'r6', 'r7', 'r9', 'r11', 'r14']",FALSE,intID1683
"['r5', 'r6', 'r7', 'r9', 'r12', 'r17']",FALSE,intID1684
"['r5', 'r6', 'r7', 'r9', 'r13', 'r18']",FALSE,intID1685
"['r5', 'r6', 'r7', 'r9', 'r15', 'r19']",FALSE,intID1686
"['r5', 'r6', 'r7', 'r9', 'r20', 'r21']",FALSE,intID1687
"['r5', 'r6', 'r7', 'r10', 'r18', 'r20']",FALSE,intID1688
"['r5', 'r6', 'r7', 'r11', 'r16', 'r21']",FALSE,intID1689
"['r5', 'r6', 'r7', 'r13', 'r17', 'r21']",FALSE,intID1690
"['r5', 'r6', 'r7', 'r14', 'r19', 'r21']",FALSE,intID1691
"['r5', 'r6', 'r7', 'r15', 'r16', 'r20']",FALSE,intID1692
"['r5', 'r6', 'r8', 'r9', 'r10', 'r18']",FALSE,intID1693
"['r5', 'r6', 'r8', 'r9', 'r11', 'r15']",FALSE,intID1694
"['r5', 'r6', 'r8', 'r9', 'r12', 'r16']",FALSE,intID1695
"['r5', 'r6', 'r8', 'r9', 'r13', 'r19']",FALSE,intID1696
"['r5', 'r6', 'r8', 'r9', 'r14', 'r17']",FALSE,intID1697
"['r5', 'r6', 'r8', 'r10', 'r20', 'r21']",FALSE,intID1698
"['r5', 'r6', 'r8', 'r11', 'r16', 'r20']",FALSE,intID1699
"['r5', 'r6', 'r8', 'r11', 'r18', 'r21']",FALSE,intID1700
"['r5', 'r6', 'r8', 'r12', 'r15', 'r20']",FALSE,intID1701
"['r5', 'r6', 'r8', 'r12', 'r19', 'r21']",FALSE,intID1702
"['r5', 'r6', 'r8', 'r14', 'r16', 'r21']",FALSE,intID1703
"['r5', 'r6', 'r8', 'r14', 'r19', 'r20']",FALSE,intID1704
"['r5', 'r6', 'r8', 'r15', 'r17', 'r21']",FALSE,intID1705
"['r5', 'r6', 'r8', 'r17', 'r18', 'r20']",FALSE,intID1706
"['r5', 'r6', 'r9', 'r10', 'r19', 'r21']",FALSE,intID1707
"['r5', 'r6', 'r9', 'r12', 'r14', 'r21']",FALSE,intID1708
"['r5', 'r6', 'r9', 'r13', 'r15', 'r21']",FALSE,intID1709
"['r5', 'r6', 'r9', 'r16', 'r18', 'r21']",FALSE,intID1710
"['r5', 'r6', 'r10', 'r11', 'r12', 'r15']",FALSE,intID1711
"['r5', 'r6', 'r10', 'r11', 'r13', 'r17']",FALSE,intID1712
"['r5', 'r6', 'r10', 'r12', 'r13', 'r19']",FALSE,intID1713
"['r5', 'r6', 'r10', 'r12', 'r14', 'r16']",FALSE,intID1714
"['r5', 'r6', 'r10', 'r12', 'r17', 'r18']",FALSE,intID1715
"['r5', 'r6', 'r10', 'r13', 'r14', 'r15']",FALSE,intID1716
"['r5', 'r6', 'r10', 'r13', 'r16', 'r18']",FALSE,intID1717
"['r5', 'r6', 'r10', 'r14', 'r17', 'r19']",FALSE,intID1718
"['r5', 'r6', 'r10', 'r15', 'r16', 'r17']",FALSE,intID1719
"['r5', 'r6', 'r10', 'r15', 'r18', 'r19']",FALSE,intID1720
"['r5', 'r6', 'r11', 'r12', 'r14', 'r19']",FALSE,intID1721
"['r5', 'r6', 'r11', 'r12', 'r18', 'r20']",FALSE,intID1722
"['r5', 'r6', 'r11', 'r13', 'r15', 'r19']",FALSE,intID1723
"['r5', 'r6', 'r11', 'r14', 'r15', 'r17']",FALSE,intID1724
"['r5', 'r6', 'r11', 'r15', 'r16', 'r18']",FALSE,intID1725
"['r5', 'r6', 'r11', 'r17', 'r18', 'r19']",FALSE,intID1726
"['r5', 'r6', 'r11', 'r19', 'r20', 'r21']",FALSE,intID1727
"['r5', 'r6', 'r12', 'r13', 'r14', 'r17']",FALSE,intID1728
