generations,edit_rate,iteration,site_edit_frac
56,0.028,6,0.8
57,0.029,6,0.8
58,0.029,6,0.8
59,0.029,6,0.8
60,0.027,6,0.8
61,0.027,6,0.8
62,0.025,6,0.8
63,0.024,6,0.8
64,0.025,6,0.8
65,0.025,6,0.8
66,0.026000000000000002,6,0.8
67,0.023,6,0.8
68,0.023,6,0.8
69,0.023,6,0.8
70,0.022,6,0.8
71,0.022,6,0.8
72,0.022,6,0.8
73,0.022,6,0.8
74,0.022,6,0.8
75,0.022,6,0.8
76,0.022,6,0.8
77,0.021,6,0.8
78,0.02,6,0.8
79,0.02,6,0.8
80,0.02,6,0.8
81,0.02,6,0.8
82,0.02,6,0.8
83,0.018000000000000002,6,0.8
84,0.018000000000000002,6,0.8
85,0.018000000000000002,6,0.8
86,0.018000000000000002,6,0.8
87,0.018000000000000002,6,0.8
88,0.019,6,0.8
89,0.019,6,0.8
90,0.017,6,0.8
91,0.017,6,0.8
92,0.017,6,0.8
93,0.017,6,0.8
94,0.017,6,0.8
95,0.017,6,0.8
96,0.017,6,0.8
97,0.017,6,0.8
98,0.017,6,0.8
99,0.017,6,0.8
100,0.017,6,0.8
7,0.28300000000000003,6,0.9
8,0.258,6,0.9
9,0.232,6,0.9
10,0.21,6,0.9
11,0.209,6,0.9
12,0.169,6,0.9
13,0.179,6,0.9
14,0.147,6,0.9
15,0.15,6,0.9
16,0.133,6,0.9
17,0.134,6,0.9
18,0.13,6,0.9
19,0.115,6,0.9
20,0.106,6,0.9
21,0.10300000000000001,6,0.9
22,0.108,6,0.9
23,0.092,6,0.9
24,0.091,6,0.9
25,0.091,6,0.9
26,0.089,6,0.9
27,0.084,6,0.9
28,0.076,6,0.9
29,0.07100000000000001,6,0.9
30,0.079,6,0.9
31,0.073,6,0.9
32,0.068,6,0.9
33,0.067,6,0.9
34,0.067,6,0.9
35,0.061,6,0.9
36,0.064,6,0.9
37,0.063,6,0.9
38,0.063,6,0.9
39,0.055,6,0.9
40,0.057,6,0.9
41,0.051000000000000004,6,0.9
42,0.058,6,0.9
43,0.049,6,0.9
44,0.054,6,0.9
45,0.047,6,0.9
46,0.052000000000000005,6,0.9
47,0.05,6,0.9
48,0.05,6,0.9
49,0.045,6,0.9
50,0.048,6,0.9
51,0.045,6,0.9
52,0.042,6,0.9
53,0.044,6,0.9
54,0.042,6,0.9
55,0.042,6,0.9
56,0.041,6,0.9
57,0.039,6,0.9
58,0.039,6,0.9
59,0.039,6,0.9
60,0.039,6,0.9
61,0.038,6,0.9
62,0.04,6,0.9
63,0.04,6,0.9
64,0.037,6,0.9
65,0.037,6,0.9
66,0.036000000000000004,6,0.9
67,0.036000000000000004,6,0.9
68,0.033,6,0.9
69,0.033,6,0.9
70,0.031,6,0.9
71,0.031,6,0.9
72,0.034,6,0.9
73,0.034,6,0.9
74,0.034,6,0.9
75,0.034,6,0.9
76,0.034,6,0.9
77,0.031,6,0.9
78,0.031,6,0.9
79,0.028,6,0.9
80,0.028,6,0.9
81,0.028,6,0.9
82,0.028,6,0.9
83,0.028,6,0.9
84,0.027,6,0.9
85,0.027,6,0.9
86,0.027,6,0.9
87,0.027,6,0.9
88,0.025,6,0.9
89,0.025,6,0.9
90,0.026000000000000002,6,0.9
91,0.024,6,0.9
92,0.024,6,0.9
93,0.024,6,0.9
94,0.023,6,0.9
95,0.023,6,0.9
96,0.023,6,0.9
97,0.023,6,0.9
98,0.024,6,0.9
99,0.022,6,0.9
100,0.022,6,0.9
2,0.291,7,0.5
3,0.20500000000000002,7,0.5
4,0.165,7,0.5
5,0.12,7,0.5
6,0.107,7,0.5
7,0.093,7,0.5
8,0.092,7,0.5
9,0.074,7,0.5
10,0.062,7,0.5
11,0.065,7,0.5
12,0.059000000000000004,7,0.5
13,0.051000000000000004,7,0.5
14,0.049,7,0.5
15,0.044,7,0.5
16,0.048,7,0.5
17,0.038,7,0.5
18,0.036000000000000004,7,0.5
19,0.033,7,0.5
20,0.034,7,0.5
21,0.032,7,0.5
22,0.032,7,0.5
23,0.03,7,0.5
24,0.03,7,0.5
25,0.027,7,0.5
26,0.028,7,0.5
27,0.025,7,0.5
28,0.025,7,0.5
29,0.025,7,0.5
30,0.025,7,0.5
31,0.024,7,0.5
32,0.024,7,0.5
33,0.022,7,0.5
34,0.022,7,0.5
35,0.02,7,0.5
36,0.019,7,0.5
37,0.019,7,0.5
38,0.018000000000000002,7,0.5
39,0.018000000000000002,7,0.5
40,0.02,7,0.5
41,0.017,7,0.5
42,0.016,7,0.5
43,0.016,7,0.5
44,0.016,7,0.5
45,0.016,7,0.5
46,0.017,7,0.5
47,0.017,7,0.5
48,0.015,7,0.5
49,0.014,7,0.5
50,0.013000000000000001,7,0.5
51,0.013000000000000001,7,0.5
52,0.013000000000000001,7,0.5
53,0.013000000000000001,7,0.5
54,0.013000000000000001,7,0.5
55,0.013000000000000001,7,0.5
56,0.013000000000000001,7,0.5
57,0.013000000000000001,7,0.5
58,0.013000000000000001,7,0.5
59,0.013000000000000001,7,0.5
60,0.013000000000000001,7,0.5
61,0.011,7,0.5
62,0.011,7,0.5
63,0.012,7,0.5
64,0.012,7,0.5
65,0.012,7,0.5
66,0.012,7,0.5
67,0.012,7,0.5
68,0.012,7,0.5
69,0.01,7,0.5
70,0.01,7,0.5
71,0.01,7,0.5
72,0.01,7,0.5
73,0.01,7,0.5
74,0.01,7,0.5
75,0.01,7,0.5
76,0.01,7,0.5
77,0.01,7,0.5
78,0.01,7,0.5
79,0.01,7,0.5
80,0.01,7,0.5
81,0.01,7,0.5
82,0.01,7,0.5
83,0.009000000000000001,7,0.5
84,0.009000000000000001,7,0.5
85,0.009000000000000001,7,0.5
86,0.009000000000000001,7,0.5
87,0.009000000000000001,7,0.5
88,0.008,7,0.5
89,0.008,7,0.5
90,0.008,7,0.5
91,0.008,7,0.5
92,0.008,7,0.5
93,0.008,7,0.5
94,0.008,7,0.5
95,0.008,7,0.5
96,0.008,7,0.5
97,0.008,7,0.5
98,0.007,7,0.5
99,0.007,7,0.5
100,0.007,7,0.5
3,0.243,7,0.6
4,0.217,7,0.6
5,0.17300000000000001,7,0.6
6,0.155,7,0.6
7,0.114,7,0.6
8,0.117,7,0.6
9,0.098,7,0.6
10,0.084,7,0.6
11,0.075,7,0.6
12,0.079,7,0.6
13,0.062,7,0.6
14,0.063,7,0.6
15,0.064,7,0.6
16,0.057,7,0.6
17,0.052000000000000005,7,0.6
18,0.055,7,0.6
19,0.047,7,0.6
20,0.046,7,0.6
21,0.048,7,0.6
22,0.042,7,0.6
23,0.039,7,0.6
24,0.036000000000000004,7,0.6
25,0.037,7,0.6
26,0.033,7,0.6
27,0.034,7,0.6
28,0.032,7,0.6
29,0.029,7,0.6
30,0.031,7,0.6
31,0.031,7,0.6
32,0.031,7,0.6
33,0.028,7,0.6
34,0.028,7,0.6
35,0.027,7,0.6
36,0.025,7,0.6
37,0.027,7,0.6
38,0.027,7,0.6
39,0.026000000000000002,7,0.6
40,0.026000000000000002,7,0.6
41,0.026000000000000002,7,0.6
42,0.023,7,0.6
43,0.024,7,0.6
44,0.024,7,0.6
45,0.024,7,0.6
46,0.019,7,0.6
47,0.018000000000000002,7,0.6
48,0.018000000000000002,7,0.6
49,0.018000000000000002,7,0.6
50,0.019,7,0.6
51,0.018000000000000002,7,0.6
52,0.018000000000000002,7,0.6
53,0.02,7,0.6
54,0.016,7,0.6
55,0.017,7,0.6
56,0.017,7,0.6
57,0.017,7,0.6
58,0.017,7,0.6
59,0.017,7,0.6
60,0.017,7,0.6
61,0.015,7,0.6
62,0.015,7,0.6
63,0.014,7,0.6
64,0.014,7,0.6
65,0.014,7,0.6
66,0.014,7,0.6
67,0.014,7,0.6
68,0.013000000000000001,7,0.6
69,0.013000000000000001,7,0.6
70,0.013000000000000001,7,0.6
71,0.013000000000000001,7,0.6
72,0.013000000000000001,7,0.6
73,0.013000000000000001,7,0.6
74,0.013000000000000001,7,0.6
75,0.013000000000000001,7,0.6
76,0.013000000000000001,7,0.6
77,0.013000000000000001,7,0.6
78,0.013000000000000001,7,0.6
79,0.013000000000000001,7,0.6
80,0.013000000000000001,7,0.6
81,0.013000000000000001,7,0.6
82,0.013000000000000001,7,0.6
83,0.011,7,0.6
84,0.012,7,0.6
85,0.012,7,0.6
86,0.012,7,0.6
87,0.012,7,0.6
88,0.011,7,0.6
89,0.011,7,0.6
90,0.011,7,0.6
91,0.01,7,0.6
92,0.01,7,0.6
93,0.01,7,0.6
94,0.01,7,0.6
95,0.01,7,0.6
96,0.01,7,0.6
97,0.01,7,0.6
98,0.01,7,0.6
99,0.01,7,0.6
100,0.01,7,0.6
4,0.272,7,0.7
5,0.226,7,0.7
6,0.181,7,0.7
7,0.163,7,0.7
8,0.14300000000000002,7,0.7
9,0.124,7,0.7
10,0.121,7,0.7
11,0.10400000000000001,7,0.7
12,0.10200000000000001,7,0.7
13,0.08600000000000001,7,0.7
14,0.08700000000000001,7,0.7
15,0.079,7,0.7
16,0.07200000000000001,7,0.7
17,0.07,7,0.7
18,0.067,7,0.7
19,0.063,7,0.7
20,0.061,7,0.7
21,0.057,7,0.7
22,0.059000000000000004,7,0.7
23,0.052000000000000005,7,0.7
24,0.049,7,0.7
25,0.051000000000000004,7,0.7
26,0.048,7,0.7
27,0.045,7,0.7
28,0.044,7,0.7
29,0.044,7,0.7
30,0.041,7,0.7
31,0.038,7,0.7
32,0.038,7,0.7
33,0.037,7,0.7
34,0.035,7,0.7
35,0.034,7,0.7
36,0.034,7,0.7
37,0.032,7,0.7
38,0.03,7,0.7
39,0.03,7,0.7
40,0.029,7,0.7
41,0.029,7,0.7
42,0.029,7,0.7
43,0.029,7,0.7
44,0.025,7,0.7
45,0.028,7,0.7
46,0.028,7,0.7
47,0.028,7,0.7
48,0.028,7,0.7
49,0.026000000000000002,7,0.7
50,0.026000000000000002,7,0.7
51,0.026000000000000002,7,0.7
52,0.024,7,0.7
53,0.024,7,0.7
54,0.024,7,0.7
55,0.023,7,0.7
56,0.023,7,0.7
57,0.023,7,0.7
58,0.023,7,0.7
59,0.023,7,0.7
60,0.023,7,0.7
61,0.023,7,0.7
62,0.018000000000000002,7,0.7
63,0.02,7,0.7
64,0.019,7,0.7
65,0.019,7,0.7
66,0.018000000000000002,7,0.7
67,0.018000000000000002,7,0.7
68,0.016,7,0.7
69,0.017,7,0.7
70,0.017,7,0.7
71,0.017,7,0.7
72,0.017,7,0.7
73,0.017,7,0.7
74,0.017,7,0.7
75,0.017,7,0.7
76,0.017,7,0.7
77,0.017,7,0.7
78,0.017,7,0.7
79,0.017,7,0.7
80,0.017,7,0.7
81,0.017,7,0.7
82,0.017,7,0.7
83,0.015,7,0.7
84,0.015,7,0.7
85,0.014,7,0.7
86,0.014,7,0.7
87,0.013000000000000001,7,0.7
88,0.013000000000000001,7,0.7
89,0.013000000000000001,7,0.7
90,0.013000000000000001,7,0.7
91,0.013000000000000001,7,0.7
92,0.013000000000000001,7,0.7
93,0.013000000000000001,7,0.7
94,0.013000000000000001,7,0.7
95,0.013000000000000001,7,0.7
96,0.013000000000000001,7,0.7
97,0.013000000000000001,7,0.7
98,0.013000000000000001,7,0.7
99,0.013000000000000001,7,0.7
100,0.013000000000000001,7,0.7
4,0.296,7,0.8
5,0.28,7,0.8
6,0.23700000000000002,7,0.8
7,0.202,7,0.8
8,0.181,7,0.8
9,0.161,7,0.8
10,0.14200000000000002,7,0.8
11,0.138,7,0.8
12,0.128,7,0.8
13,0.113,7,0.8
14,0.107,7,0.8
15,0.101,7,0.8
16,0.1,7,0.8
17,0.09,7,0.8
18,0.094,7,0.8
19,0.075,7,0.8
20,0.078,7,0.8
21,0.073,7,0.8
22,0.074,7,0.8
23,0.067,7,0.8
24,0.065,7,0.8
25,0.064,7,0.8
26,0.061,7,0.8
27,0.063,7,0.8
28,0.058,7,0.8
29,0.059000000000000004,7,0.8
30,0.056,7,0.8
31,0.05,7,0.8
32,0.049,7,0.8
33,0.051000000000000004,7,0.8
34,0.048,7,0.8
35,0.045,7,0.8
36,0.045,7,0.8
37,0.044,7,0.8
38,0.043000000000000003,7,0.8
39,0.041,7,0.8
40,0.04,7,0.8
41,0.04,7,0.8
42,0.037,7,0.8
43,0.038,7,0.8
44,0.038,7,0.8
45,0.038,7,0.8
46,0.036000000000000004,7,0.8
47,0.035,7,0.8
48,0.034,7,0.8
49,0.034,7,0.8
50,0.03,7,0.8
51,0.031,7,0.8
52,0.032,7,0.8
53,0.032,7,0.8
54,0.032,7,0.8
55,0.032,7,0.8
56,0.029,7,0.8
57,0.029,7,0.8
58,0.029,7,0.8
59,0.027,7,0.8
60,0.027,7,0.8
61,0.025,7,0.8
62,0.027,7,0.8
63,0.025,7,0.8
64,0.025,7,0.8
65,0.025,7,0.8
66,0.026000000000000002,7,0.8
67,0.022,7,0.8
68,0.024,7,0.8
69,0.024,7,0.8
70,0.022,7,0.8
71,0.022,7,0.8
72,0.022,7,0.8
73,0.024,7,0.8
74,0.023,7,0.8
75,0.023,7,0.8
76,0.023,7,0.8
77,0.023,7,0.8
78,0.023,7,0.8
79,0.021,7,0.8
80,0.02,7,0.8
81,0.021,7,0.8
82,0.02,7,0.8
83,0.02,7,0.8
84,0.02,7,0.8
85,0.019,7,0.8
86,0.019,7,0.8
87,0.019,7,0.8
88,0.019,7,0.8
89,0.016,7,0.8
90,0.018000000000000002,7,0.8
91,0.018000000000000002,7,0.8
92,0.018000000000000002,7,0.8
93,0.018000000000000002,7,0.8
94,0.018000000000000002,7,0.8
95,0.017,7,0.8
96,0.017,7,0.8
97,0.017,7,0.8
98,0.017,7,0.8
99,0.017,7,0.8
100,0.017,7,0.8
7,0.255,7,0.9
8,0.25,7,0.9
9,0.226,7,0.9
10,0.197,7,0.9
11,0.198,7,0.9
12,0.177,7,0.9
13,0.158,7,0.9
14,0.156,7,0.9
15,0.136,7,0.9
16,0.14300000000000002,7,0.9
17,0.126,7,0.9
18,0.116,7,0.9
19,0.11900000000000001,7,0.9
20,0.115,7,0.9
21,0.1,7,0.9
22,0.091,7,0.9
23,0.095,7,0.9
24,0.09,7,0.9
25,0.088,7,0.9
26,0.088,7,0.9
27,0.076,7,0.9
28,0.077,7,0.9
29,0.085,7,0.9
30,0.079,7,0.9
31,0.069,7,0.9
32,0.069,7,0.9
33,0.07,7,0.9
34,0.064,7,0.9
35,0.061,7,0.9
36,0.065,7,0.9
37,0.065,7,0.9
38,0.065,7,0.9
39,0.057,7,0.9
40,0.056,7,0.9
41,0.058,7,0.9
42,0.054,7,0.9
43,0.052000000000000005,7,0.9
44,0.052000000000000005,7,0.9
45,0.046,7,0.9
46,0.05,7,0.9
47,0.053,7,0.9
48,0.049,7,0.9
49,0.049,7,0.9
50,0.049,7,0.9
51,0.045,7,0.9
52,0.045,7,0.9
53,0.044,7,0.9
54,0.044,7,0.9
55,0.042,7,0.9
56,0.039,7,0.9
57,0.04,7,0.9
58,0.04,7,0.9
59,0.036000000000000004,7,0.9
60,0.04,7,0.9
61,0.04,7,0.9
62,0.04,7,0.9
63,0.033,7,0.9
64,0.033,7,0.9
65,0.033,7,0.9
66,0.033,7,0.9
67,0.033,7,0.9
68,0.033,7,0.9
69,0.034,7,0.9
70,0.03,7,0.9
71,0.03,7,0.9
72,0.032,7,0.9
73,0.031,7,0.9
74,0.032,7,0.9
75,0.032,7,0.9
76,0.029,7,0.9
77,0.029,7,0.9
78,0.029,7,0.9
79,0.029,7,0.9
80,0.029,7,0.9
81,0.029,7,0.9
82,0.029,7,0.9
83,0.029,7,0.9
84,0.029,7,0.9
85,0.029,7,0.9
86,0.029,7,0.9
87,0.029,7,0.9
88,0.029,7,0.9
89,0.026000000000000002,7,0.9
90,0.025,7,0.9
91,0.028,7,0.9
92,0.028,7,0.9
93,0.028,7,0.9
94,0.028,7,0.9
95,0.024,7,0.9
96,0.022,7,0.9
97,0.022,7,0.9
98,0.022,7,0.9
99,0.022,7,0.9
100,0.022,7,0.9
2,0.293,8,0.5
3,0.216,8,0.5
4,0.162,8,0.5
5,0.123,8,0.5
6,0.115,8,0.5
7,0.10200000000000001,8,0.5
8,0.083,8,0.5
9,0.07200000000000001,8,0.5
10,0.074,8,0.5
11,0.062,8,0.5
12,0.061,8,0.5
13,0.055,8,0.5
14,0.048,8,0.5
15,0.047,8,0.5
16,0.044,8,0.5
17,0.039,8,0.5
18,0.038,8,0.5
19,0.037,8,0.5
20,0.033,8,0.5
21,0.032,8,0.5
22,0.031,8,0.5
23,0.028,8,0.5
24,0.029,8,0.5
25,0.029,8,0.5
26,0.026000000000000002,8,0.5
27,0.025,8,0.5
28,0.024,8,0.5
29,0.024,8,0.5
30,0.022,8,0.5
31,0.022,8,0.5
32,0.022,8,0.5
33,0.021,8,0.5
34,0.021,8,0.5
35,0.021,8,0.5
36,0.021,8,0.5
37,0.02,8,0.5
38,0.016,8,0.5
39,0.016,8,0.5
40,0.019,8,0.5
41,0.017,8,0.5
42,0.018000000000000002,8,0.5
43,0.018000000000000002,8,0.5
44,0.018000000000000002,8,0.5
45,0.017,8,0.5
46,0.017,8,0.5
47,0.017,8,0.5
48,0.016,8,0.5
49,0.016,8,0.5
50,0.015,8,0.5
51,0.013000000000000001,8,0.5
52,0.013000000000000001,8,0.5
53,0.013000000000000001,8,0.5
54,0.014,8,0.5
55,0.012,8,0.5
56,0.012,8,0.5
57,0.014,8,0.5
58,0.014,8,0.5
59,0.014,8,0.5
60,0.012,8,0.5
61,0.014,8,0.5
62,0.014,8,0.5
63,0.014,8,0.5
64,0.014,8,0.5
65,0.014,8,0.5
66,0.014,8,0.5
67,0.011,8,0.5
68,0.009000000000000001,8,0.5
69,0.009000000000000001,8,0.5
70,0.009000000000000001,8,0.5
71,0.009000000000000001,8,0.5
72,0.009000000000000001,8,0.5
73,0.009000000000000001,8,0.5
74,0.009000000000000001,8,0.5
75,0.009000000000000001,8,0.5
76,0.009000000000000001,8,0.5
77,0.009000000000000001,8,0.5
78,0.009000000000000001,8,0.5
79,0.009000000000000001,8,0.5
80,0.009000000000000001,8,0.5
81,0.009000000000000001,8,0.5
82,0.008,8,0.5
83,0.008,8,0.5
84,0.008,8,0.5
85,0.008,8,0.5
86,0.008,8,0.5
87,0.008,8,0.5
88,0.008,8,0.5
89,0.008,8,0.5
90,0.008,8,0.5
91,0.008,8,0.5
92,0.008,8,0.5
93,0.008,8,0.5
94,0.008,8,0.5
95,0.008,8,0.5
96,0.008,8,0.5
97,0.008,8,0.5
98,0.008,8,0.5
99,0.008,8,0.5
100,0.008,8,0.5
3,0.258,8,0.6
4,0.195,8,0.6
5,0.166,8,0.6
6,0.138,8,0.6
7,0.122,8,0.6
8,0.108,8,0.6
9,0.1,8,0.6
10,0.093,8,0.6
11,0.078,8,0.6
12,0.07200000000000001,8,0.6
13,0.065,8,0.6
14,0.067,8,0.6
15,0.064,8,0.6
16,0.058,8,0.6
17,0.056,8,0.6
18,0.049,8,0.6
19,0.049,8,0.6
20,0.046,8,0.6
21,0.047,8,0.6
22,0.047,8,0.6
23,0.042,8,0.6
24,0.038,8,0.6
25,0.036000000000000004,8,0.6
26,0.034,8,0.6
27,0.035,8,0.6
28,0.033,8,0.6
29,0.03,8,0.6
30,0.031,8,0.6
31,0.029,8,0.6
32,0.029,8,0.6
33,0.026000000000000002,8,0.6
34,0.025,8,0.6
35,0.025,8,0.6
36,0.025,8,0.6
37,0.024,8,0.6
38,0.023,8,0.6
39,0.022,8,0.6
40,0.022,8,0.6
41,0.022,8,0.6
42,0.022,8,0.6
43,0.022,8,0.6
44,0.021,8,0.6
45,0.021,8,0.6
46,0.021,8,0.6
47,0.02,8,0.6
48,0.02,8,0.6
49,0.02,8,0.6
50,0.02,8,0.6
51,0.019,8,0.6
52,0.019,8,0.6
53,0.017,8,0.6
54,0.017,8,0.6
55,0.016,8,0.6
56,0.016,8,0.6
57,0.016,8,0.6
58,0.016,8,0.6
59,0.016,8,0.6
60,0.016,8,0.6
61,0.016,8,0.6
62,0.016,8,0.6
63,0.015,8,0.6
64,0.015,8,0.6
65,0.015,8,0.6
66,0.015,8,0.6
67,0.013000000000000001,8,0.6
68,0.013000000000000001,8,0.6
69,0.013000000000000001,8,0.6
70,0.013000000000000001,8,0.6
71,0.013000000000000001,8,0.6
72,0.013000000000000001,8,0.6
73,0.013000000000000001,8,0.6
74,0.012,8,0.6
75,0.014,8,0.6
76,0.014,8,0.6
77,0.014,8,0.6
78,0.014,8,0.6
79,0.014,8,0.6
80,0.014,8,0.6
81,0.012,8,0.6
82,0.014,8,0.6
83,0.012,8,0.6
84,0.012,8,0.6
85,0.012,8,0.6
86,0.012,8,0.6
87,0.012,8,0.6
88,0.012,8,0.6
89,0.012,8,0.6
90,0.01,8,0.6
91,0.011,8,0.6
92,0.011,8,0.6
93,0.011,8,0.6
94,0.01,8,0.6
95,0.01,8,0.6
96,0.009000000000000001,8,0.6
97,0.009000000000000001,8,0.6
98,0.009000000000000001,8,0.6
99,0.009000000000000001,8,0.6
100,0.009000000000000001,8,0.6
4,0.278,8,0.7
5,0.196,8,0.7
6,0.179,8,0.7
7,0.158,8,0.7
8,0.135,8,0.7
9,0.11800000000000001,8,0.7
10,0.115,8,0.7
11,0.105,8,0.7
12,0.099,8,0.7
13,0.092,8,0.7
14,0.08700000000000001,8,0.7
15,0.08,8,0.7
16,0.069,8,0.7
17,0.068,8,0.7
18,0.066,8,0.7
19,0.063,8,0.7
20,0.057,8,0.7
21,0.059000000000000004,8,0.7
22,0.055,8,0.7
23,0.055,8,0.7
24,0.05,8,0.7
25,0.049,8,0.7
26,0.049,8,0.7
27,0.041,8,0.7
28,0.047,8,0.7
29,0.045,8,0.7
30,0.04,8,0.7
31,0.038,8,0.7
32,0.039,8,0.7
33,0.039,8,0.7
34,0.036000000000000004,8,0.7
35,0.035,8,0.7
36,0.037,8,0.7
37,0.032,8,0.7
38,0.03,8,0.7
39,0.03,8,0.7
40,0.031,8,0.7
41,0.029,8,0.7
42,0.026000000000000002,8,0.7
43,0.026000000000000002,8,0.7
44,0.029,8,0.7
45,0.027,8,0.7
46,0.027,8,0.7
47,0.024,8,0.7
48,0.025,8,0.7
49,0.025,8,0.7
50,0.025,8,0.7
51,0.023,8,0.7
52,0.023,8,0.7
53,0.023,8,0.7
54,0.022,8,0.7
55,0.022,8,0.7
56,0.021,8,0.7
57,0.021,8,0.7
58,0.021,8,0.7
59,0.021,8,0.7
60,0.021,8,0.7
61,0.021,8,0.7
62,0.02,8,0.7
63,0.02,8,0.7
64,0.02,8,0.7
65,0.018000000000000002,8,0.7
66,0.018000000000000002,8,0.7
67,0.019,8,0.7
68,0.019,8,0.7
69,0.017,8,0.7
70,0.017,8,0.7
71,0.017,8,0.7
72,0.017,8,0.7
73,0.017,8,0.7
74,0.017,8,0.7
75,0.017,8,0.7
76,0.017,8,0.7
77,0.017,8,0.7
78,0.017,8,0.7
79,0.017,8,0.7
80,0.017,8,0.7
81,0.017,8,0.7
82,0.015,8,0.7
83,0.015,8,0.7
84,0.015,8,0.7
85,0.015,8,0.7
86,0.015,8,0.7
87,0.013000000000000001,8,0.7
88,0.013000000000000001,8,0.7
89,0.013000000000000001,8,0.7
90,0.013000000000000001,8,0.7
91,0.013000000000000001,8,0.7
92,0.013000000000000001,8,0.7
93,0.013000000000000001,8,0.7
94,0.013000000000000001,8,0.7
95,0.013000000000000001,8,0.7
96,0.013000000000000001,8,0.7
97,0.014,8,0.7
98,0.014,8,0.7
99,0.012,8,0.7
100,0.012,8,0.7
5,0.279,8,0.8
6,0.23900000000000002,8,0.8
7,0.186,8,0.8
8,0.177,8,0.8
9,0.164,8,0.8
10,0.15,8,0.8
11,0.14200000000000002,8,0.8
12,0.11900000000000001,8,0.8
13,0.115,8,0.8
14,0.105,8,0.8
15,0.109,8,0.8
16,0.097,8,0.8
17,0.093,8,0.8
18,0.09,8,0.8
19,0.082,8,0.8
20,0.084,8,0.8
21,0.081,8,0.8
22,0.069,8,0.8
23,0.065,8,0.8
24,0.068,8,0.8
25,0.062,8,0.8
26,0.06,8,0.8
27,0.061,8,0.8
28,0.054,8,0.8
29,0.056,8,0.8
30,0.048,8,0.8
31,0.052000000000000005,8,0.8
32,0.052000000000000005,8,0.8
33,0.049,8,0.8
34,0.049,8,0.8
35,0.044,8,0.8
36,0.043000000000000003,8,0.8
37,0.041,8,0.8
38,0.041,8,0.8
39,0.042,8,0.8
40,0.04,8,0.8
41,0.04,8,0.8
42,0.038,8,0.8
43,0.039,8,0.8
44,0.035,8,0.8
45,0.034,8,0.8
46,0.036000000000000004,8,0.8
47,0.037,8,0.8
48,0.033,8,0.8
49,0.034,8,0.8
50,0.028,8,0.8
51,0.028,8,0.8
52,0.03,8,0.8
53,0.031,8,0.8
54,0.03,8,0.8
55,0.029,8,0.8
56,0.029,8,0.8
57,0.029,8,0.8
58,0.026000000000000002,8,0.8
59,0.026000000000000002,8,0.8
60,0.026000000000000002,8,0.8
61,0.027,8,0.8
62,0.025,8,0.8
63,0.024,8,0.8
64,0.024,8,0.8
65,0.024,8,0.8
66,0.023,8,0.8
67,0.023,8,0.8
68,0.023,8,0.8
69,0.023,8,0.8
70,0.023,8,0.8
71,0.023,8,0.8
72,0.023,8,0.8
73,0.022,8,0.8
74,0.022,8,0.8
75,0.022,8,0.8
76,0.022,8,0.8
77,0.022,8,0.8
78,0.022,8,0.8
79,0.021,8,0.8
80,0.02,8,0.8
81,0.02,8,0.8
82,0.02,8,0.8
83,0.021,8,0.8
84,0.021,8,0.8
85,0.021,8,0.8
86,0.02,8,0.8
87,0.019,8,0.8
88,0.019,8,0.8
89,0.019,8,0.8
90,0.019,8,0.8
91,0.019,8,0.8
92,0.019,8,0.8
93,0.019,8,0.8
94,0.017,8,0.8
95,0.017,8,0.8
96,0.017,8,0.8
97,0.016,8,0.8
98,0.016,8,0.8
99,0.016,8,0.8
100,0.016,8,0.8
6,0.296,8,0.9
7,0.271,8,0.9
8,0.254,8,0.9
9,0.229,8,0.9
10,0.196,8,0.9
11,0.202,8,0.9
12,0.17500000000000002,8,0.9
13,0.164,8,0.9
14,0.161,8,0.9
15,0.136,8,0.9
16,0.134,8,0.9
17,0.126,8,0.9
18,0.112,8,0.9
19,0.122,8,0.9
20,0.10300000000000001,8,0.9
21,0.109,8,0.9
22,0.094,8,0.9
23,0.10400000000000001,8,0.9
24,0.097,8,0.9
25,0.08600000000000001,8,0.9
26,0.09,8,0.9
27,0.08700000000000001,8,0.9
28,0.079,8,0.9
29,0.077,8,0.9
30,0.07200000000000001,8,0.9
31,0.073,8,0.9
32,0.07,8,0.9
33,0.069,8,0.9
34,0.066,8,0.9
35,0.062,8,0.9
36,0.064,8,0.9
37,0.063,8,0.9
38,0.059000000000000004,8,0.9
39,0.057,8,0.9
40,0.058,8,0.9
41,0.054,8,0.9
42,0.056,8,0.9
43,0.052000000000000005,8,0.9
44,0.048,8,0.9
45,0.05,8,0.9
46,0.05,8,0.9
47,0.05,8,0.9
48,0.049,8,0.9
49,0.046,8,0.9
50,0.044,8,0.9
51,0.043000000000000003,8,0.9
52,0.043000000000000003,8,0.9
53,0.049,8,0.9
54,0.045,8,0.9
55,0.045,8,0.9
56,0.041,8,0.9
57,0.041,8,0.9
58,0.042,8,0.9
59,0.038,8,0.9
60,0.038,8,0.9
61,0.038,8,0.9
62,0.038,8,0.9
63,0.038,8,0.9
64,0.035,8,0.9
65,0.035,8,0.9
66,0.037,8,0.9
67,0.034,8,0.9
68,0.034,8,0.9
69,0.033,8,0.9
70,0.033,8,0.9
71,0.033,8,0.9
72,0.033,8,0.9
73,0.033,8,0.9
74,0.033,8,0.9
75,0.032,8,0.9
76,0.031,8,0.9
77,0.031,8,0.9
78,0.029,8,0.9
